code,market_code,所属概念,所属概念数量,股票代码
002634,33,互联网金融;TOPCON电池;光伏概念,3,002634.SZ
600346,17,煤化工概念;可降解塑料;PET铜箔;锂电池概念;同花顺漂亮100;沪股通;融资融券,7,600346.SH
600292,17,风电;西部大开发;碳中和;绿色电力;央企国企改革;污水处理;锂电池概念;土壤修复;国企改革;动力电池回收;PPP概念;乡村振兴;期货概念;融资融券;沪股通;股权转让(并购重组),16,600292.SH
000726,33,一带一路;人民币贬值受益;证金持股;创投;绿色电力;C2M概念;生物疫苗;职业教育;融资融券,9,000726.SZ
603585,17,,0,603585.SH
300505,33,磷化工;化肥;固废处理;西部大开发;2025年报预增;一带一路;宠物经济;人民币贬值受益;深股通;融资融券,10,300505.SZ
301265,33,2026一季报预增;汽车拆解概念;稀土永磁;存储芯片;金属回收;黄金概念;固废处理;芯片概念;金属铜;金属镍;小金属概念;金属钴;百度概念;融资融券,14,301265.SZ
600302,17,机器人概念;物联网;人脸识别;西部大开发;国企改革,5,600302.SH
688235,17,创新药;人民币贬值受益;同花顺出海50;沪股通;融资融券,5,688235.SH
600381,22,ST板块;白酒概念;西部大开发,3,600381.SH
000919,33,高压氧舱;仿制药一致性评价;民营医院;创新药;医美概念;养老概念;医疗器械概念;创投;国企改革,9,000919.SZ
002175,33,物业管理;股权转让(并购重组);智能物流;西部大开发;物联网;工业互联网;新能源汽车;高端装备;芯片概念;深股通,10,002175.SZ
000533,33,智能电网;抽水蓄能;风电;充电桩;超超临界发电;核电;光伏概念;数据中心;储能;东数西算(算力);水利;可控核聚变;海工装备;百度概念;阿里巴巴概念;数字经济;粤港澳大湾区;比亚迪概念;中芯国际概念;深股通;融资融券,21,000533.SZ
002627,33,特色小镇;旅游概念;统一大市场;养老概念;国企改革;NFT概念,6,002627.SZ
603127,17,CRO概念;细胞免疫治疗;创新药;生物疫苗;基因测序;智能医疗;2025年报预增;专精特新;融资融券;沪股通,10,603127.SH
300415,33,华为汽车;工业母机;消费电子概念;新能源汽车;比亚迪概念;一体化压铸;3D打印;新型工业化;长安汽车概念;机器人概念;5G;工业互联网;深股通;融资融券,14,300415.SZ
688621,17,CRO概念;细胞免疫治疗;减肥药;创新药;智能医疗;仿制药一致性评价;肝炎概念;专精特新;人工智能;宠物经济;华为盘古;回购增持再贷款概念;股权转让(并购重组);融资融券;沪股通,15,688621.SH
300716,33,长安汽车概念;华为汽车;新能源汽车;军民融合;储能;智能音箱;光伏概念;ST板块;HJT电池;TOPCON电池;碳中和;钙钛矿电池;可降解塑料,13,300716.SZ
600525,22,特高压;智能电网;光伏概念;虚拟电厂;充电桩;ST板块;储能;PCB概念;芯片概念;富士康概念;锂电池概念;宁德时代概念;MR(混合现实);消费电子概念;新能源汽车;华为概念;新型工业化;比亚迪概念;粤港澳大湾区;医疗器械概念,20,600525.SH
300338,33,ST板块;职业教育;虚拟电厂;储能;在线教育;元宇宙;百度概念;虚拟数字人;钠离子电池;ChatGPT概念,10,300338.SZ
688221,17,创新药;医疗器械概念;沪股通;融资融券,4,688221.SH
301179,33,柔性直流输电;虚拟电厂;电力物联网;智能电网;特高压;充电桩;网络安全;光伏建筑一体化;风电;绿色电力;数据安全;光伏概念;数据中心;多模态AI;储能;数字经济;物联网;数字孪生;DeepSeek概念;人工智能;5G;低空经济;新型工业化;无人机;专精特新;机器人概念;AI应用;2026一季报预增;深股通;融资融券,30,301179.SZ
688159,17,算力租赁;云计算;信创;东数西算(算力);智慧政务;阿里巴巴概念;AI智能体;数据要素;星闪概念;鸿蒙概念;车联网(车路协同);华为概念;数据中心;物联网;智慧城市;5G;存储芯片;人工智能;专精特新;低空经济;机器人概念;电力物联网;无人机;粤港澳大湾区;比亚迪概念;水利;智能电网;沪股通;融资融券,29,688159.SH
688710,17,CRO概念;细胞免疫治疗;创新药;智能医疗;央企国企改革;国企改革;沪股通;融资融券,8,688710.SH
002663,33,新型城镇化;污水处理;PPP概念;横琴新区;网红经济;石墨烯;文化传媒概念;养老概念;粤港澳大湾区;互联网金融;抖音概念(字节概念);区块链,12,002663.SZ
301636,33,钙钛矿电池;光伏概念;注册制次新股;新能源汽车;专精特新;新股与次新股;融资融券,7,301636.SZ
002364,33,中国AI 50;数据中心;5G;东数西算(算力);高压快充;华为概念;阿里巴巴概念;腾讯概念;百度概念;智能电网;核电;宁德时代概念;换电概念;储能;特高压;工业互联网;海工装备;充电桩;虚拟电厂;数字孪生;新能源汽车;风电;拼多多概念;两轮车;碳中和;水利;深股通;融资融券,28,002364.SZ
002731,33,黄金概念;锂电池概念;三胎概念;IP经济(谷子经济);ST板块,5,002731.SZ
600654,17,网络安全;信创;东数西算(算力);华为概念;鸿蒙概念;智慧城市;安防;数据中心;人工智能;传感器;比亚迪概念;智能医疗;物业管理;养老概念;沪股通,15,600654.SH
603122,17,猴痘概念;智能医疗;海峡两岸;长三角一体化;人工智能,5,603122.SH
300813,33,细胞免疫治疗;医疗器械概念;共同富裕示范区;食品安全;机器人概念,5,300813.SZ
002455,33,磷化工;石墨电极;金属回收;钠离子电池;固态电池;光刻胶;锂电池概念;动力电池回收;宁德时代概念;储能;新能源汽车;深股通;融资融券,13,002455.SZ
002575,33,Sora概念(文生视频);算力租赁;华为昇腾;腾讯概念;区块链;东数西算(算力);DeepSeek概念;创投;物业管理;粤港澳大湾区;深股通;融资融券,12,002575.SZ
688622,17,量子科技;PM2.5;专精特新;粤港澳大湾区;食品安全;医疗器械概念;碳中和;沪股通;融资融券,9,688622.SH
002033,33,冰雪产业;旅游概念;IP经济(谷子经济);高股息精选;西部大开发;2026一季报预增;深股通;融资融券,8,002033.SZ
688506,17,创新药;人民币贬值受益;西部大开发;沪股通;融资融券,5,688506.SH
600423,17,煤化工概念;消毒剂;国企改革;西部大开发;芯片概念,5,600423.SH
601996,17,土地流转;乡村振兴;农业种植;碳中和;创投;西部大开发;融资融券,7,601996.SH
002555,33,云游戏;电子竞技;手机游戏;网络游戏;Sora概念(文生视频);ChatGPT概念;AIGC概念;NFT概念;多模态AI;虚拟数字人;AI智能体;元宇宙;在线教育;文化传媒概念;脑机接口;人工智能;虚拟现实;养老概念;华为概念;AI应用;创投;高股息精选;深股通;融资融券,24,002555.SZ
002468,33,统一大市场;智能物流;长三角一体化;回购增持再贷款概念;乡村振兴;人工智能;数字经济;阿里巴巴概念;深股通;2026一季报预增;融资融券,11,002468.SZ
603669,17,仿制药一致性评价;创新药;阿尔茨海默概念;流感;CRO概念;民营医院;西部大开发,7,603669.SH
603387,17,流感;猴痘概念;幽门螺杆菌概念;肝炎概念;宠物经济;医疗器械概念;创投;沪股通;融资融券,9,603387.SH
301181,33,汽车热管理;比亚迪概念;飞行汽车(eVTOL);新能源汽车;低空经济;长安汽车概念;宁德时代概念;燃料电池;融资融券,9,301181.SZ
300257,33,碳中和;绿色电力;氢能源;一带一路;冷链物流;深股通;融资融券,7,300257.SZ
688583,17,空间计算;阿里巴巴概念;大飞机;3D打印;专精特新;机器人概念;比亚迪概念;特斯拉概念;宁德时代概念;沪股通;融资融券,11,688583.SH
002620,33,ST板块;建筑节能;装配式建筑;光伏概念;新型城镇化;光伏建筑一体化;绿色电力;ERP概念,8,002620.SZ
600193,22,ST板块;数字经济;东数西算(算力);股权转让(并购重组),4,600193.SH
301509,33,CRO概念;减肥药;阿尔茨海默概念;专精特新;人民币贬值受益;2025年报预增;氟化工概念;氢能源;融资融券,9,301509.SZ
000610,33,旅游概念;创投;国企改革;西部大开发;一带一路,5,000610.SZ
600613,17,医药电商;流感,2,600613.SH
600636,22,职业教育;国企改革;语音技术;星闪概念;在线教育;人工智能;ST板块;机器视觉;数据要素;鸿蒙概念;DeepSeek概念;华为鲲鹏;央企国企改革;多模态AI;证金持股;芯片概念;东数西算(算力);AI应用;英伟达概念,19,600636.SH
600513,17,仿制药一致性评价;创新药;流感;禽流感;国企改革;专精特新;沪股通;股权转让(并购重组),8,600513.SH
000720,33,光纤概念;物业管理;国企改革;央企国企改革,4,000720.SZ
002713,33,算力租赁;东数西算(算力);AIGC概念;元宇宙;人工智能;数字经济;互联网金融;数据中心;小米概念;智能家居;智能物流;装配式建筑;ST板块;AI应用,14,002713.SZ
300812,33,共封装光学(CPO);先进封装;第三代半导体;MicroLED概念;OLED;柔性屏(折叠屏);MiniLED;MR(混合现实);芯片概念;工业母机;消费电子概念;商业航天;专精特新;华为概念;医疗器械概念,15,300812.SZ
002207,33,俄乌冲突概念;页岩气;天然气;新疆振兴;西部大开发;国企改革,6,002207.SZ
603718,17,动物疫苗;基因测序;医疗器械概念;牙科医疗;股权转让(并购重组);沪股通;融资融券,7,603718.SH
600421,22,股权转让(并购重组);ST板块;风电,3,600421.SH
000151,33,污水处理;固废处理;中俄贸易概念;一带一路;国企改革;人民币贬值受益;碳中和;京津冀一体化;央企国企改革;储能;光伏概念;融资融券;股权转让(并购重组);中字头股票,14,000151.SZ
002756,33,锂电池概念;特钢概念;核电;军工;互联网金融;融资融券;深股通,7,002756.SZ
600664,17,医药电商;流感;仿制药一致性评价;维生素;创新药;肝炎概念;黑龙江自贸区;三胎概念;养老概念;跨境电商;DeepSeek概念;沪股通;融资融券,13,600664.SH
600572,17,医药电商;仿制药一致性评价;流感;毛发医疗;创新药;幽门螺杆菌概念;维生素;阿尔茨海默概念;眼科医疗;工业大麻;智能医疗;国企改革;AI应用;沪股通;融资融券;专精特新,16,600572.SH
002615,33,露营经济;人民币贬值受益;智能家居;共同富裕示范区;星闪概念;一带一路;三胎概念;跨境电商;回购增持再贷款概念;华为概念;体育产业;数字经济;网红经济;鸿蒙概念;IP经济(谷子经济);NFT概念,16,002615.SZ
300137,33,核污染防治;PM2.5;水利;机器人概念;碳中和;污水处理;碳交易;雄安新区;京津冀一体化;区块链;乡村振兴;摘帽,12,300137.SZ
301666,33,阿里巴巴概念;抖音概念(字节概念);小红书概念;注册制次新股;新股与次新股;融资融券;英伟达概念;数据中心;存储芯片;专精特新,10,301666.SZ
300110,33,仿制药一致性评价;医药电商;肝炎概念;猴痘概念;医美概念;医疗器械概念;国企改革;融资融券,8,300110.SZ
000703,33,可降解塑料;回购增持再贷款概念;一带一路;融资融券;深股通;西部大开发;参股银行;互联网金融;阿里巴巴概念,9,000703.SZ
301073,33,预制菜;养老概念;共同富裕示范区;低空经济;股权转让(并购重组);融资融券,6,301073.SZ
002566,33,流感;毛发医疗;肝炎概念;农业种植;乡村振兴,5,002566.SZ
002694,33,地下管网;新型城镇化;体育产业;旅游概念;水利;空气能热泵,6,002694.SZ
603004,17,人民币贬值受益;专精特新;染料;商业航天;沪股通;融资融券,6,603004.SH
300335,33,生物质能发电;绿色电力;天然气;固废处理;净水概念;空气能热泵;氢能源;生态农业;雄安新区;PM2.5;家用电器;粤港澳大湾区;智能家居;创投;光伏概念;锂电池概念;物联网;工业互联网;人工智能,19,300335.SZ
688525,17,存储芯片;国家大基金持股;汽车芯片;AI PC;先进封装;AI手机;芯片概念;AI眼镜;消费电子概念;智能穿戴;数据中心;小米概念;2025年报预增;专精特新;比亚迪概念;华为概念;人形机器人;机器人概念;粤港澳大湾区;信创;阿里巴巴概念;沪股通;融资融券,23,688525.SH
002589,33,医药电商;创新药;智能医疗;医疗器械概念;AI应用;冷链物流;养老概念;农业种植;牙科医疗;统一大市场;回购增持再贷款概念;人工智能;区块链;华为概念;融资融券,15,002589.SZ
603067,17,钛白粉概念;小金属概念;军工;钒电池;锂电池概念;储能;固态电池;维生素;沪股通;融资融券,10,603067.SH
920305,151,独角兽概念;机器视觉;机器人概念;智能医疗;智慧政务;智慧城市;新型工业化;数据要素;数据中心;数字经济;华为概念;信创;云计算;人工智能;东数西算(算力);专精特新;ST板块;DeepSeek概念;ChatGPT概念;AIGC概念,20,920305.BJ
603700,17,污水处理;中俄贸易概念;地下管网;2025年报预增;物联网;传感器;智慧城市;人工智能;华为概念;DeepSeek概念;元宇宙;阿里巴巴概念;虚拟数字人,13,603700.SH
603259,17,CRO概念;创新药;同花顺出海50;人民币贬值受益;回购增持再贷款概念;2025年报预增;同花顺漂亮100;融资融券;沪股通,9,603259.SH
301158,33,可燃冰;页岩气;俄乌冲突概念;天然气;新疆振兴;中俄贸易概念;一带一路;海工装备;高端装备;专精特新;融资融券,11,301158.SZ
002929,33,算力租赁;东数西算(算力);华为昇腾;云办公;数据安全;数据中心;信创;多模态AI;阿里巴巴概念;华为数字能源;百度概念;MR(混合现实);5G;AI智能体;虚拟数字人;元宇宙;空间计算;数据要素;数字乡村;华为概念;智慧灯杆;虚拟现实;智慧城市;数字孪生;DeepSeek概念;电力物联网;人工智能;虚拟电厂;智能电网;工业互联网;充电桩;低空经济;无人机;军工;AI应用;储能;机器人概念;光伏概念;乡村振兴;雄安新区;一带一路;跨境电商;西部大开发;融资融券;深股通,45,002929.SZ
603538,17,减肥药;CRO概念;流感;辅助生殖;肝炎概念;合成生物;宠物经济;人民币贬值受益;沪股通;融资融券,10,603538.SH
300911,33,算力租赁;东数西算(算力);腾讯概念;阿里巴巴概念;AIGC概念;DeepSeek概念;人工智能;家用电器;深股通;融资融券,10,300911.SZ
003038,33,金属回收;光伏概念;飞行汽车(eVTOL);新能源汽车;风电;低空经济;专精特新;人形机器人;绿色电力,9,003038.SZ
600491,17,装配式建筑;PPP概念;光伏建筑一体化;房屋检测;新型城镇化;长三角一体化;水利;沪股通;融资融券,9,600491.SH
603225,17,长三角一体化;回购增持再贷款概念;工业互联网;沪股通;融资融券,5,603225.SH
001206,33,宠物经济;三胎概念;跨境电商;养老概念;人民币贬值受益;京津冀一体化;一带一路,7,001206.SZ
002334,33,核电;光伏概念;风电;储能;充电桩;燃料电池;工业母机;换电概念;光伏建筑一体化;新型工业化;工业互联网;数据中心;新能源汽车;氢能源;液冷服务器;海工装备;比亚迪概念;人形机器人;机器人概念;低空经济;锂电池概念;物联网;芯片概念;粤港澳大湾区;百度概念;稀土永磁;深股通;融资融券,28,002334.SZ
