股票代码,所属概念数量,market_code,code,所属概念
688435.SH,14,17,688435,华为欧拉;华为鲲鹏;数据安全;信创;云计算;数据要素;阿里巴巴概念;腾讯概念;数字经济;互联网金融;DeepSeek概念;华为概念;专精特新;融资融券
300596.SZ,14,33,300596,合成生物;基因测序;乡村振兴;京津冀一体化;光伏概念;新能源汽车;AI眼镜;消费电子概念;智能穿戴;OLED;柔性屏(折叠屏);先进封装;融资融券;深股通
603065.SH,3,17,603065,专精特新;光伏概念;职业教育
300084.SZ,13,33,300084,可燃冰;俄乌冲突概念;军工;页岩气;西部大开发;核电;海工装备;氢能源;天然气;高端装备;人工智能;深股通;股权转让(并购重组)
603823.SH,4,17,603823,光刻胶;PEEK材料;钠离子电池;沪股通
300826.SZ,20,33,300826,鸿蒙概念;数据要素;房屋检测;数字经济;地下管网;空间计算;土壤修复;智慧城市;元宇宙;新型城镇化;数字孪生;碳中和;时空大数据;水利;高铁;华为概念;机器人概念;军工;东数西算(算力);卫星导航
002943.SZ,12,33,002943,第三代半导体;芯片概念;TOPCON电池;AI眼镜;HJT电池;稀土永磁;智能穿戴;光伏概念;比亚迪概念;工业母机;深股通;融资融券
300505.SZ,9,33,300505,磷化工;化肥;西部大开发;固废处理;宠物经济;一带一路;人民币贬值受益;深股通;融资融券
300571.SZ,33,33,300571,算力租赁;东数西算(算力);F5G概念;华为昇腾;快手概念;数据中心(AIDC);数字水印;WiFi 6;智谱AI;6G概念;共封装光学(CPO);多模态AI;5G;腾讯概念;阿里巴巴概念;芯片概念;智能音箱;数据要素;虚拟现实;鸿蒙概念;元宇宙;虚拟数字人;无人机;DeepSeek概念;数字经济;储能;低空经济;机器人概念;短剧游戏;人形机器人;智能家居;文化传媒概念;IP经济(谷子经济)
300057.SZ,20,33,300057,PET铜箔;钠离子电池;固态电池;锂电池概念;宁德时代概念;建筑节能;柔性屏(折叠屏);AI智能体;超级电容;比亚迪概念;华为概念;DeepSeek概念;小米概念;虚拟数字人;储能;新能源汽车;光伏概念;OLED;深股通;融资融券
002123.SZ,34,33,002123,云办公;ChatGPT概念;智慧政务;云计算;鸿蒙概念;AIGC概念;AI应用;数字货币;数据要素;信创;区块链;百度概念;阿里巴巴概念;腾讯概念;元宇宙;DeepSeek概念;语音技术;人工智能;算力租赁;智能医疗;物联网;养老概念;东数西算(算力);跨境电商;华为概念;数据中心(AIDC);机器人概念;一带一路;三胎概念;无人机;比亚迪概念;5G;深股通;融资融券
300590.SZ,18,33,300590,车联网(车路协同);AI智能体;信创;智慧城市;物联网;人工智能;智能座舱;无人驾驶;工业互联网;卫星导航;5G;芯片概念;智能物流;专精特新;WiFi 6;人民币贬值受益;两轮车;深股通
002456.SZ,28,33,002456,智能座舱;星闪概念;小米概念;汽车电子;AI眼镜;传感器;虚拟现实;消费电子概念;无人驾驶;长安汽车概念;车联网(车路协同);毫米波雷达;华为概念;人形机器人;机器人概念;人脸识别;柔性屏(折叠屏);元宇宙;智慧城市;海峡两岸;智能家居;MR(混合现实);机器视觉;OLED;医疗器械概念;深股通;融资融券;股权转让(并购重组)
301626.SZ,8,33,301626,消费电子概念;汽车电子;液冷服务器;宁德时代概念;华为概念;汽车热管理;深股通;融资融券
300285.SZ,16,33,300285,共封装光学(CPO);5G;消费电子概念;芯片概念;3D打印;商业航天;比亚迪概念;卫星导航;宁德时代概念;新能源汽车;固态电池;牙科医疗;锂电池概念;氢能源;深股通;融资融券
300408.SZ,11,33,300408,共封装光学(CPO);光纤概念;消费电子概念;5G;小米概念;数据中心(AIDC);华为概念;燃料电池;深股通;证金持股;融资融券
300567.SZ,22,33,300567,国家大基金持股;存储芯片;中芯国际概念;先进封装;OLED;芯片概念;MiniLED;富士康概念;柔性屏(折叠屏);苹果概念;AI眼镜;MR(混合现实);小米概念;比亚迪概念;机器视觉;虚拟现实;华为概念;宁德时代概念;锂电池概念;深股通;玻璃基板;融资融券
002290.SZ,11,33,002290,芯片概念;东数西算(算力);信创;家用电器;智能物流;人工智能;云游戏;智能医疗;DeepSeek概念;文化传媒概念;深股通
300234.SZ,5,33,300234,氢能源;燃料电池;碳交易;碳中和;专精特新
002832.SZ,4,33,002832,体育产业;网红经济;融资融券;深股通
000509.SZ,8,33,000509,工业母机;网络安全;信创;人民币贬值受益;碳交易;碳中和;国企改革;西部大开发
688167.SH,20,17,688167,光纤概念;共封装光学(CPO);光刻机;存储芯片;先进封装;OLED;MicroLED概念;芯片概念;消费电子概念;可控核聚变;3D打印;MR(混合现实);智能座舱;无人驾驶;机器视觉;虚拟现实;医美概念;西部大开发;沪股通;融资融券
002466.SZ,14,33,002466,盐湖提锂;小金属概念;固态电池;动力电池回收;化肥;锂电池概念;2026一季报预增;西部大开发;同花顺漂亮100;特斯拉概念;新能源汽车;深股通;融资融券;证金持股
002136.SZ,4,33,002136,钛白粉概念;磷化工;锂电池概念;国企改革
002297.SZ,13,33,002297,培育钻石;航空发动机;成飞概念;大飞机;商业航天;碳纤维;军民融合;军工;无人机;2026一季报预增;国企改革;深股通;融资融券
002907.SZ,13,33,002907,仿制药一致性评价;医药电商;流感;肝炎概念;创新药;维生素;幽门螺杆菌概念;猴痘概念;减肥药;西部大开发;人工智能;工业互联网;深股通
688496.SH,8,22,688496,电子纸;ST板块;华为概念;智能家居;专精特新;小米概念;AI眼镜;OLED
300730.SZ,30,33,300730,云办公;电子身份证;东数西算(算力);网络安全;数据安全;华为鲲鹏;数据中心(AIDC);智慧政务;家庭医生;信创;财税数字化;DRG/DIP;智慧城市;芯片概念;物联网;百度概念;华为概念;数据要素;数字乡村;区块链;数字孪生;AI应用;人工智能;智能医疗;数字经济;食品安全;机器视觉;互联网金融;军工;工业互联网
001217.SZ,5,33,001217,染料;化肥;煤化工概念;航运概念;光伏概念
600986.SH,32,17,600986,快手概念;小红书概念;算力租赁;多模态AI;Web3.0;虚拟数字人;短剧游戏;抖音概念(字节概念);NFT概念;百度概念;AIGC概念;阿里巴巴概念;腾讯概念;AI智能体;元宇宙;电子竞技;AI应用;手机游戏;蚂蚁集团概念;文化传媒概念;东数西算(算力);独角兽概念;数字经济;DeepSeek概念;人工智能;网红经济;华为概念;长安汽车概念;国企改革;小米概念;沪股通;融资融券
600503.SH,5,17,600503,参股银行;石墨烯;机器人概念;创新药;融资融券
300002.SZ,34,33,300002,手机游戏;网络游戏;AIGC概念;AI应用;区块链;在线教育;职业教育;ChatGPT概念;数字经济;AI智能体;智慧政务;DeepSeek概念;人工智能;人脸识别;智慧城市;云计算;数字孪生;数据安全;信创;网络安全;工业互联网;创投;乡村振兴;物联网;算力租赁;机器人概念;电力物联网;华为概念;东数西算(算力);智能电网;数据中心(AIDC);5G;深股通;融资融券
002506.SZ,21,33,002506,HJT电池;BC电池;TOPCON电池;钙钛矿电池;光伏建筑一体化;光热发电;钒电池;绿色电力;光伏概念;碳中和;碳交易;储能;华为数字能源;雄安新区;蚂蚁集团概念;区块链;数字经济;空气能热泵;华为概念;深股通;融资融券
688683.SH,7,17,688683,芯片概念;汽车电子;新能源汽车;粤港澳大湾区;固态电池;沪股通;融资融券
300196.SZ,3,33,300196,PCB概念;光伏概念;深股通
920433.BJ,2,151,920433,西部大开发;融资融券
301072.SZ,3,33,301072,比亚迪概念;新能源汽车;融资融券
000727.SZ,37,33,000727,信创;AIGC概念;AI PC;电子纸;云办公;AI应用;阿里巴巴概念;腾讯概念;虚拟现实;在线教育;云游戏;电子竞技;智慧城市;数字经济;数字孪生;华为概念;小米概念;智能穿戴;智能家居;充电桩;无线耳机;海峡两岸;汽车电子;消费电子概念;MicroLED概念;家用电器;人民币贬值受益;智能医疗;跨境电商;一带一路;中俄贸易概念;MiniLED;富士康概念;国企改革;PCB概念;央企国企改革;深股通
600281.SH,4,17,600281,金属回收;可降解塑料;国企改革;充电桩
688018.SH,17,17,688018,MCU芯片;中国AI 50;WiFi 6;芯片概念;星闪概念;小米概念;物联网;抖音概念(字节概念);语音技术;机器人概念;AI智能体;人工智能;智能家居;数字经济;上海自贸区;沪股通;融资融券
600162.SH,7,17,600162,物业管理;沪股通;融资融券;京津冀一体化;养老概念;民营医院;粤港澳大湾区
002053.SZ,12,33,002053,超超临界发电;绿色电力;风电;天然气;页岩气;储能;国企改革;钠离子电池;西部大开发;证金持股;深股通;融资融券
600227.SH,11,17,600227,化肥;煤化工概念;煤炭概念;民营医院;阿尔茨海默概念;乡村振兴;仿制药一致性评价;西部大开发;医疗器械概念;创投;沪股通
300308.SZ,14,33,300308,共封装光学(CPO);F5G概念;芯片概念;5G;液冷服务器;汽车电子;中国AI 50;数据中心(AIDC);同花顺新质50;无人驾驶;深股通;人民币贬值受益;创投;融资融券
601963.SH,4,17,601963,高股息精选;乡村振兴;西部大开发;沪股通
002367.SZ,7,33,002367,新型城镇化;一带一路;创投;长三角一体化;物联网;深股通;融资融券
601700.SH,10,17,601700,智能电网;柔性直流输电;特高压;光伏概念;一带一路;化债概念(AMC概念);国企改革;硅能源;沪股通;融资融券
688299.SH,12,17,688299,固态电池;锂电池概念;比亚迪概念;专精特新;华为概念;储能;DeepSeek概念;PCB概念;POE胶膜;MiniLED;沪股通;融资融券
002261.SZ,31,33,002261,云计算;华为欧拉;华为昇腾;国产操作系统;华为鲲鹏;华为盘古;智慧政务;信创;虚拟数字人;鸿蒙概念;东数西算(算力);阿里巴巴概念;AI应用;在线教育;蚂蚁集团概念;移动支付;DeepSeek概念;智慧城市;车联网(车路协同);人工智能;手机游戏;智能医疗;物联网;华为概念;托育服务;华为海思概念股;工业互联网;机器人概念;三胎概念;深股通;融资融券
605300.SH,5,17,605300,预制菜;代糖概念;跨境电商;创投;沪股通
688355.SH,19,17,688355,专精特新;汽车热管理;高端装备;空气能热泵;新型工业化;机器人概念;工业母机;商业航天;高铁;3D打印;大飞机;农机;长安汽车概念;人民币贬值受益;新能源汽车;一带一路;氢能源;HJT电池;融资融券
600438.SH,15,17,600438,硅能源;HJT电池;BC电池;TOPCON电池;钙钛矿电池;光伏概念;农村电商;同花顺漂亮100;预制菜;储能;西部大开发;乡村振兴;芯片概念;融资融券;沪股通
688093.SH,10,17,688093,苹果概念;OLED;消费电子概念;专精特新;新能源汽车;华为概念;光刻胶;PCB概念;沪股通;融资融券
300130.SZ,27,33,300130,数字货币;电子身份证;汽车电子;移动支付;安防;蚂蚁集团概念;物联网;鸿蒙概念;人脸识别;腾讯概念;智慧政务;跨境支付(CIPS);区块链;储能;AI智能体;数字经济;人工智能;AIGC概念;AI应用;多模态AI;AI语料;虚拟数字人;DeepSeek概念;跨境电商;参股保险;深股通;融资融券
000799.SZ,5,33,000799,白酒概念;国企改革;央企国企改革;深股通;融资融券
688286.SH,15,17,688286,传感器;智能穿戴;专精特新;物联网;消费电子概念;汽车电子;芯片概念;小米概念;机器人概念;AI眼镜;人形机器人;无线耳机;新型烟草(电子烟);中芯国际概念;融资融券
688798.SH,19,17,688798,MCU芯片;汽车芯片;AI眼镜;智能穿戴;芯片概念;5G;消费电子概念;小米概念;传感器;物联网;华为概念;卫星导航;比亚迪概念;专精特新;抖音概念(字节概念);机器人概念;人民币贬值受益;融资融券;沪股通
688458.SH,15,17,688458,汽车芯片;MCU芯片;芯片概念;消费电子概念;AI眼镜;无线充电;传感器;AI手机;专精特新;汽车电子;小米概念;机器人概念;人形机器人;特斯拉概念;融资融券
603011.SH,28,17,603011,可控核聚变;食品安全;核电;煤炭概念;新型烟草(电子烟);共封装光学(CPO);PCB概念;商业航天;海工装备;固废处理;军工;航空发动机;东数西算(算力);家用电器;氢能源;农机;高端装备;人工智能;新能源汽车;比亚迪概念;工业互联网;机器视觉;工业母机;新型工业化;特斯拉概念;消费电子概念;沪股通;融资融券
600815.SH,10,17,600815,福建自贸区;职业教育;海峡两岸;军工;高端装备;中俄贸易概念;地下管网;智能物流;国企改革;沪股通
300613.SZ,20,33,300613,汽车芯片;芯片概念;智能音箱;AI眼镜;消费电子概念;智能穿戴;汽车电子;机器视觉;安防;比亚迪概念;专精特新;人脸识别;东数西算(算力);智能家居;人形机器人;机器人概念;鸿蒙概念;人工智能;深股通;融资融券
000060.SZ,13,33,000060,金属锌;金属铅;金属钴;金属铜;金属镍;黄金概念;小金属概念;金属回收;DeepSeek概念;国企改革;深股通;融资融券;期货概念
002638.SZ,8,33,002638,储能;智慧灯杆;人民币贬值受益;5G;华为概念;智慧城市;车联网(车路协同);深股通
600302.SH,6,22,600302,ST板块;人脸识别;西部大开发;物联网;国企改革;机器人概念
300588.SZ,22,33,300588,华为鲲鹏;智慧政务;时空大数据;网络安全;信创;数据安全;人脸识别;AI应用;数据要素;安防;智慧城市;数字经济;人工智能;DeepSeek概念;独角兽概念;新疆振兴;机器视觉;西部大开发;专精特新;东数西算(算力);华为概念;股权转让(并购重组)
603031.SH,12,17,603031,共封装光学(CPO);AI PC;芯片概念;固态电池;储能;商业航天;华为概念;锂电池概念;股权转让(并购重组);跨境电商;超级品牌;沪股通
000620.SZ,13,33,000620,短剧游戏;数据要素;AI智能体;存储芯片;京津冀一体化;芯片概念;体育产业;IP经济(谷子经济);旅游概念;乡村振兴;参股银行;深股通;数据中心(AIDC)
600847.SH,2,17,600847,西部大开发;储能
301377.SZ,8,33,301377,PCB概念;工业母机;机器视觉;高端装备;机器人概念;粤港澳大湾区;深股通;融资融券
688522.SH,14,17,688522,低空经济;卫星导航;军工;专精特新;同花顺新质50;东数西算(算力);毫米波雷达;粤港澳大湾区;水利;芯片概念;MCU芯片;AI应用;沪股通;融资融券
300287.SZ,38,33,300287,网络安全;智慧政务;AIGC概念;虚拟数字人;Web3.0;信创;华为鲲鹏;AI智能体;鸿蒙概念;数据要素;元宇宙;在线教育;智能电网;智慧城市;时空大数据;算力租赁;数字经济;DeepSeek概念;人工智能;东数西算(算力);物联网;数字孪生;数据中心(AIDC);京津冀一体化;华为概念;虚拟现实;低空经济;食品安全;卫星导航;军工;机器人概念;乡村振兴;5G;MCU芯片;芯片概念;共封装光学(CPO);深股通;融资融券
603986.SH,15,17,603986,存储芯片;汽车芯片;MCU芯片;芯片概念;汽车电子;无线耳机;传感器;小米概念;人形机器人;光伏概念;物联网;锂电池概念;人民币贬值受益;融资融券;沪股通
