股票代码,code,所属概念数量,所属概念,market_code
688693.SH,688693,8,汽车芯片;第三代半导体;芯片概念;专精特新;无人机;充电桩;智能电网;融资融券,17
001979.SZ,001979,12,租售同权;免税店;物业管理;证金持股;养老概念;国企改革;深股通;融资融券;央企国企改革;回购增持再贷款概念;粤港澳大湾区;低空经济,33
301197.SZ,301197,13,专精特新;新型城镇化;建筑节能;智慧城市;华为概念;雄安新区;人工智能;回购增持再贷款概念;信创;数据要素;华为鲲鹏;蚂蚁集团概念;融资融券,33
300669.SZ,300669,2,专精特新;深股通,33
601021.SH,601021,5,免税店;跨境电商;证金持股;沪股通;融资融券,17
601328.SH,601328,6,高股息精选;同花顺中特估100;证金持股;跨境支付(CIPS);沪股通;融资融券,17
601528.SH,601528,3,高股息精选;互联网金融;沪股通,17
603163.SH,603163,5,中芯国际概念;芯片概念;富士康概念;海峡两岸;一带一路,17
688053.SH,688053,7,商业航天;卫星导航;军工;芯片概念;存储芯片;西部大开发;ST板块,22
601069.SH,601069,9,黄金概念;金属铜;小金属概念;2025年报预增;西部大开发;国企改革;沪股通;2026一季报预增;融资融券,17
603369.SH,603369,5,白酒概念;国企改革;沪股通;融资融券;回购增持再贷款概念,17
920278.BJ,920278,8,阿里巴巴概念;跨境电商;融资融券;宠物经济;智能医疗;医疗器械概念;养老概念;人民币贬值受益,151
002970.SZ,002970,21,EDR概念;数据中心;专精特新;汽车电子;毫米波雷达;星闪概念;机器视觉;比亚迪概念;新能源汽车;无人驾驶;物联网;卫星导航;垃圾分类;智能座舱;车联网(车路协同);人脸识别;人工智能;多模态AI;鸿蒙概念;云计算;深股通,33
688062.SH,688062,6,重组蛋白;创新药;智能医疗;回购增持再贷款概念;沪股通;融资融券,17
002173.SZ,002173,15,高压氧舱;脑机接口;华为昇腾;智能医疗;人工智能;DeepSeek概念;养老概念;医疗器械概念;民营医院;医美概念;三胎概念;眼科医疗;共同富裕示范区;深股通;融资融券,33
688160.SH,688160,9,减速器;人形机器人;新型工业化;机器人概念;工业互联网;物联网;数字经济;沪股通;融资融券,17
600115.SH,600115,10,跨境电商;3D打印;证金持股;大飞机;国企改革;央企国企改革;同花顺中特估100;沪股通;融资融券;中字头股票,17
000913.SZ,000913,10,冰雪产业;共同富裕示范区;中俄贸易概念;两轮车;高股息精选;创投;新能源汽车;锂电池概念;融资融券;深股通,33
300901.SZ,300901,9,三胎概念;人民币贬值受益;虚拟数字人;多模态AI;AIGC概念;东数西算(算力);英伟达概念;新疆振兴;融资融券,33
000691.SZ,000691,3,ST板块;锂电池概念;西部大开发,33
603206.SH,603206,27,智慧政务;鸿蒙概念;云计算;阿里巴巴概念;算力租赁;智慧城市;物联网;AI智能体;职业教育;东数西算(算力);数字经济;人工智能;华为概念;DeepSeek概念;5G;智慧灯杆;数据中心;新型工业化;卫星导航;工业互联网;智能家居;AI应用;商业航天;充电桩;储能;碳中和;沪股通,17
600332.SH,600332,13,青蒿素;医药电商;证金持股;白酒概念;流感;仿制药一致性评价;生物疫苗;创新药;国企改革;医疗器械概念;沪股通;融资融券;阿里巴巴概念,17
300012.SZ,300012,40,芯片概念;汽车芯片;雅下水电概念;汽车电子;小米概念;数据中心;无人机;机器人概念;新能源汽车;核电;华为概念;星闪概念;PCB概念;低空经济;物联网;医疗器械概念;高铁;海工装备;车联网(车路协同);基因测序;商业航天;人工智能;食品安全;辅助生殖;水利;网络安全;房屋检测;数字经济;核污染防治;宠物经济;创新药;CRO概念;土壤修复;碳中和;猴痘概念;互联网金融;流感;航运概念;深股通;融资融券,33
002706.SZ,002706,14,智能电网;光伏概念;数据中心;充电桩;储能;核电;风电;换电概念;华为概念;新能源汽车;物联网;智能家居;融资融券;深股通,33
605168.SH,605168,21,算力租赁;多模态AI;ChatGPT概念;Web3.0;腾讯概念;数据要素;AIGC概念;东数西算(算力);AI智能体;低空经济;抖音概念(字节概念);人工智能;体育产业;小红书概念;文化传媒概念;无人机;AI应用;西部大开发;参股券商;融资融券;沪股通,17
601111.SH,601111,7,中字头股票;证金持股;国企改革;央企国企改革;同花顺中特估100;沪股通;融资融券,17
603337.SH,603337,5,机器视觉;人形机器人;人工智能;工业互联网;沪股通,17
688376.SH,688376,6,中芯国际概念;光刻机;芯片概念;PM2.5;沪股通;融资融券,17
920050.BJ,920050,3,新股与次新股;融资融券;人民币贬值受益,151
000550.SZ,000550,13,国企改革;智能物流;长安汽车概念;华为汽车;央企国企改革;燃料电池;新能源汽车;无人驾驶;深股通;融资融券;车联网(车路协同);汽车电子;百度概念,33
002572.SZ,002572,6,参股券商;养老概念;深股通;智能家居;虚拟现实;融资融券,33
601858.SH,601858,14,知识产权保护;国资云;文化传媒概念;在线教育;数据要素;DeepSeek概念;数字经济;智能医疗;中字头股票;国企改革;芯片概念;同花顺中特估100;沪股通;融资融券,17
002058.SZ,002058,11,特斯拉概念;ST板块;新型工业化;长安汽车概念;新能源汽车;固态电池;传感器;石墨烯;创投;锂电池概念;股权转让(并购重组),33
600760.SH,600760,13,军民融合;大飞机;军工;无人机;央企国企改革;高端装备;同花顺中特估100;国企改革;数字经济;沪股通;同花顺漂亮100;中字头股票;融资融券,17
600863.SH,600863,10,超超临界发电;煤炭概念;绿色电力;风电;央企国企改革;证金持股;国企改革;西部大开发;沪股通;融资融券,17
688377.SH,688377,8,页岩气;海工装备;高端装备;天然气;专精特新;人民币贬值受益;沪股通;融资融券,17
000738.SZ,000738,12,国产航母;航空发动机;大飞机;军民融合;商业航天;军工;无人机;高端装备;央企国企改革;国企改革;深股通;融资融券,33
605222.SH,605222,14,特高压;海工装备;核电;军工;商业航天;大飞机;柔性直流输电;风电;光伏概念;机器人概念;特斯拉概念;数据中心;充电桩;沪股通,17
300166.SZ,300166,51,算力租赁;MLOps概念;华为昇腾;华为欧拉;云计算;数字水印;AI语料;华为鲲鹏;数据安全;Web3.0;智慧政务;东数西算(算力);ChatGPT概念;多模态AI;信创;AIGC概念;电子身份证;虚拟数字人;AI智能体;互联网保险;数据要素;鸿蒙概念;区块链;数字乡村;时空大数据;元宇宙;数据中心;DeepSeek概念;智慧城市;AI手机;互联网金融;数字经济;华为概念;虚拟现实;数字孪生;5G;人工智能;职业教育;物联网;AI应用;机器视觉;工业互联网;新型工业化;虚拟电厂;京津冀一体化;人形机器人;海工装备;碳中和;乡村振兴;深股通;融资融券,33
000800.SZ,000800,15,国企改革;央企国企改革;氢能源;燃料电池;新能源汽车;军工;固态电池;车联网(车路协同);DeepSeek概念;宁德时代概念;无人驾驶;华为概念;深股通;融资融券;股权转让(并购重组),33
300907.SZ,300907,6,家用电器;新型工业化;新能源汽车;机器人概念;人民币贬值受益;融资融券,33
600510.SH,600510,14,OLED;超级电容;新型城镇化;装配式建筑;PPP概念;一带一路;参股银行;体育产业;创投;国企改革;养老概念;证金持股;沪股通;融资融券,17
600547.SH,600547,7,黄金概念;2025年报预增;国企改革;证金持股;沪股通;融资融券;数字经济,17
603556.SH,603556,11,智能电网;电力物联网;充电桩;储能;光伏概念;一带一路;人民币贬值受益;物联网;DeepSeek概念;沪股通;融资融券,17
600391.SH,600391,10,国产航母;航空发动机;大飞机;军工;高端装备;央企国企改革;国企改革;西部大开发;沪股通;融资融券,17
301489.SZ,301489,21,液冷服务器;富士康概念;AI PC;消费电子概念;AI手机;AI眼镜;无线充电;小米概念;专精特新;汽车热管理;比亚迪概念;小米汽车;新能源汽车;华为概念;储能;石墨烯;机器人概念;智能家居;一带一路;深股通;融资融券,33
002635.SZ,002635,34,MiniLED;柔性屏(折叠屏);苹果概念;MR(混合现实);消费电子概念;汽车电子;同花顺果指数;智能穿戴;OLED;5G;智能音箱;小米概念;传感器;无线耳机;无线充电;虚拟现实;华为概念;新能源汽车;机器人概念;特斯拉概念;智能家居;高压快充;无人机;海峡两岸;充电桩;人民币贬值受益;元宇宙;储能;燃料电池;长三角一体化;一带一路;氢能源;深股通;融资融券,33
688682.SH,688682,9,军工信息化;卫星导航;商业航天;军工;低空经济;毫米波雷达;5G;人工智能;融资融券,17
600167.SH,600167,11,生物质能发电;绿色电力;氢能源;参股保险;创投;人工智能;文化传媒概念;华为概念;沪股通;AI智能体;融资融券,17
603456.SH,603456,10,创新药;CRO概念;仿制药一致性评价;合成生物;智能医疗;人民币贬值受益;人工智能;DeepSeek概念;沪股通;融资融券,17
300277.SZ,300277,8,智能电网;高端装备;传感器;华为概念;生物质能发电;人工智能;股权转让(并购重组);国企改革,33
603025.SH,603025,19,新型工业化;芯片概念;5G;机器人概念;华为概念;国产操作系统;量子科技;工业互联网;东数西算(算力);网络安全;人工智能;华为鲲鹏;DeepSeek概念;数字经济;京津冀一体化;回购增持再贷款概念;国企改革;沪股通;融资融券,17
600458.SH,600458,17,超级电容;OLED;有机硅概念;氢能源;风电;储能;锂电池概念;新能源汽车;特斯拉概念;小米概念;5G;央企国企改革;高铁;国企改革;低空经济;融资融券;沪股通,17
603236.SH,603236,46,星闪概念;MCU芯片;智能座舱;智能穿戴;毫米波雷达;机器视觉;车联网(车路协同);华为海思概念股;AI眼镜;小米概念;卫星导航;无人驾驶;WiFi 6;人形机器人;芯片概念;汽车电子;英伟达概念;物联网;移动支付;机器人概念;人工智能;6G概念;AI智能体;智慧城市;5G;数字货币;智能家居;DeepSeek概念;区块链;工业互联网;长安汽车概念;两轮车;数字乡村;东数西算(算力);智能医疗;农机;无人零售;人民币贬值受益;跨境电商;电力物联网;充电桩;储能;智能电网;AI应用;融资融券;沪股通,17
688288.SH,688288,14,EDR概念;车联网(车路协同);数据要素;智慧城市;星闪概念;腾讯概念;人工智能;无人驾驶;汽车热管理;物联网;智能座舱;专精特新;汽车电子;融资融券,17
001229.SZ,001229,16,智慧城市;车联网(车路协同);智慧政务;在线教育;信创;商业航天;军工信息化;安防;数字经济;人工智能;粤港澳大湾区;智能电网;专精特新;芯片概念;光纤概念;AI应用,33
920837.BJ,920837,7,燃料电池;氢能源;西部大开发;融资融券;国企改革;农机;专精特新,151
601985.SH,601985,16,中字头股票;同花顺中特估100;绿色电力;风电;央企国企改革;证金持股;国企改革;可控核聚变;核电;储能;沪股通;融资融券;钙钛矿电池;光伏概念;DeepSeek概念;机器人概念,17
300986.SZ,300986,11,人工智能;量子科技;2025年报预增;雅下水电概念;机器人概念;装配式建筑;一带一路;新型城镇化;雄安新区;深股通;融资融券,33
601018.SH,601018,7,同花顺中特估100;证金持股;航运概念;自由贸易港;国企改革;沪股通;融资融券,17
688229.SH,688229,20,数据安全;华为鲲鹏;云计算;信创;数据要素;东数西算(算力);鸿蒙概念;阿里巴巴概念;腾讯概念;抖音概念(字节概念);百度概念;DeepSeek概念;数字经济;互联网金融;人工智能;华为概念;数据中心;工业互联网;AI应用;融资融券,17
300775.SZ,300775,13,航空发动机;大飞机;军民融合;商业航天;卫星导航;军工;无人机;海工装备;高端装备;专精特新;西部大开发;融资融券;深股通,33
603583.SH,603583,11,人形机器人;长安汽车概念;机器人概念;智能家居;人民币贬值受益;医疗器械概念;三胎概念;一带一路;养老概念;融资融券;沪股通,17
300322.SZ,300322,34,太赫兹;商业航天;卫星导航;6G概念;毫米波雷达;WiFi 6;无人机;无线充电;5G;汽车电子;芯片概念;先进封装;智能穿戴;AI眼镜;传感器;液冷服务器;消费电子概念;小米概念;无人驾驶;特斯拉概念;车联网(车路协同);汽车热管理;比亚迪概念;机器人概念;物联网;华为概念;虚拟现实;新能源汽车;海峡两岸;元宇宙;粤港澳大湾区;储能;深股通;融资融券,33
603615.SH,603615,4,三胎概念;福建自贸区;可降解塑料;沪股通,17
003033.SZ,003033,6,农机;长安汽车概念;机器人概念;比亚迪概念;专精特新;数字经济,33
600131.SH,600131,26,电力物联网;虚拟电厂;算力租赁;智能电网;国资云;东数西算(算力);国产操作系统;量子科技;云计算;碳交易;数据中心;数字孪生;AI智能体;鸿蒙概念;华为概念;充电桩;绿色电力;储能;人工智能;5G;央企国企改革;雅下水电概念;国企改革;西部大开发;沪股通;融资融券,17
600184.SH,600184,14,国产航母;军民融合;军工;光纤概念;机器视觉;AI眼镜;专精特新;机器人概念;人形机器人;央企国企改革;回购增持再贷款概念;国企改革;沪股通;融资融券,17
920642.BJ,920642,9,低空经济;融资融券;碳纤维;新能源汽车;小米概念;大飞机;军民融合;军工;专精特新,151
920058.BJ,920058,5,融资融券;体育产业;人民币贬值受益;中俄贸易概念;两轮车,151
688685.SH,688685,17,航空发动机;军民融合;军工;无人机;商业航天;高端装备;传感器;专精特新;共封装光学(CPO);东数西算(算力);人工智能;独角兽概念;DeepSeek概念;算力租赁;智能医疗;沪股通;融资融券,17
920946.BJ,920946,4,锂电池概念;融资融券;国企改革;专精特新,151
002979.SZ,002979,14,人形机器人;新型工业化;小米概念;机器人概念;富士康概念;比亚迪概念;低空经济;华为概念;芯片概念;专精特新;高端装备;宁德时代概念;光伏概念;深股通,33
603416.SH,603416,6,人形机器人;新型工业化;机器人概念;机器视觉;融资融券;沪股通,17
688125.SH,688125,14,光刻胶;苹果概念;消费电子概念;宁德时代概念;工业母机;专精特新;汽车电子;比亚迪概念;机器视觉;新型工业化;机器人概念;人形机器人;一带一路;融资融券,17
