market_code,所属概念数量,所属概念,code,股票代码
33,43,军工信息化;卫星导航;AI智能体;商业航天;军民融合;人工智能;大飞机;网络安全;信创;DeepSeek概念;智慧城市;军工;国产操作系统;车联网(车路协同);华为欧拉;无人机;物联网;工业互联网;华为概念;新型工业化;核电;机器视觉;数据中心;高铁;机器人概念;工业母机;5G;智能电网;人形机器人;智能物流;芯片概念;汽车芯片;汽车电子;雄安新区;虚拟电厂;2025年报预增;风电;储能;绿色电力;深股通;页岩气;股权转让(并购重组);融资融券,300353,300353.SZ
17,13,统一大市场;预制菜;参股银行;乡村振兴;冷链物流;国企改革;中俄贸易概念;共同富裕示范区;人工智能;长三角一体化;智能医疗;融资融券;沪股通,600113,600113.SH
33,13,小红书概念;AI智能体;抖音概念(字节概念);数据要素;阿里巴巴概念;人工智能;跨境电商;三胎概念;AI应用;宠物经济;2026一季报预增;深股通;融资融券,301110,301110.SZ
33,23,在线教育;文化传媒概念;数据确权;元宇宙;国资云;数字乡村;智慧政务;数据要素;AI智能体;腾讯概念;智慧城市;短剧游戏;人工智能;云计算;算力租赁;虚拟现实;华为概念;物业管理;国企改革;数据中心;5G;深股通;融资融券,000665,000665.SZ
17,16,硅能源;光热发电;光伏概念;超超临界发电;核电;储能;数据中心;工业互联网;高端装备;碳中和;氢能源;DeepSeek概念;液冷服务器;专精特新;融资融券;沪股通,600481,600481.SH
17,12,光纤概念;F5G概念;铜缆高速连接;WiFi 6;5G;数据中心;物联网;智慧城市;华为概念;智能医疗;互联网金融;融资融券,603042,603042.SH
33,5,脑机接口;智能医疗;民营医院;深股通;融资融券,301293,301293.SZ
33,14,安防;智慧灯杆;柔性屏(折叠屏);芯片概念;汽车电子;消费电子概念;OLED;人民币贬值受益;海工装备;风电;特高压;PET铜箔;柔性直流输电;深股通,300120,300120.SZ
17,8,碳纤维;低空经济;工业互联网;机器人概念;新型工业化;比亚迪概念;沪股通;融资融券,600843,600843.SH
33,25,人形机器人;机器人概念;智能物流;3D打印;无人机;新型工业化;高端装备;军工;核电;工业互联网;粤港澳大湾区;水利;毫米波雷达;可控核聚变;物联网;华为概念;人民币贬值受益;人工智能;数字经济;一带一路;多模态AI;牙科医疗;英伟达概念;深股通;融资融券,002611,002611.SZ
33,14,短剧游戏;文化传媒概念;手机游戏;IP经济(谷子经济);AI语料;AIGC概念;元宇宙;腾讯概念;旅游概念;虚拟现实;京津冀一体化;创投;AI应用;国企改革,002343,002343.SZ
17,20,房屋检测;装配式建筑;上海国企改革;低空经济;新型城镇化;水利;建筑节能;PPP概念;乡村振兴;创投;地下管网;数字孪生;一带一路;雄安新区;碳中和;人工智能;国企改革;数字经济;参股券商;沪股通,600629,600629.SH
33,6,预制菜;网红经济;乡村振兴;食品安全;冷链物流;融资融券,300094,300094.SZ
33,3,碳纤维;专精特新;融资融券,300876,300876.SZ
17,4,眼科医疗;医疗器械概念;国企改革;摘帽,600671,600671.SH
17,8,中俄贸易概念;黑龙江自贸区;一带一路;创投;国企改革;回购增持再贷款概念;核电;超超临界发电,600202,600202.SH
33,11,光刻胶;OLED;芯片概念;专精特新;有机硅概念;比亚迪概念;军工;光伏概念;新能源汽车;高铁;核电,300200,300200.SZ
33,12,互联网保险;互联网金融;ChatGPT概念;百度概念;数据要素;信创;阿里巴巴概念;AI应用;创投;国企改革;5G;深股通,300399,300399.SZ
33,5,京津冀一体化;机器人概念;中俄贸易概念;3D打印;煤炭概念,002691,002691.SZ
17,8,钙钛矿电池;OLED;柔性屏(折叠屏);AI眼镜;光刻胶;2026一季报预增;沪股通;融资融券,688378,688378.SH
33,8,物业管理;深圳国企改革;新型城镇化;化债概念(AMC概念);国企改革;粤港澳大湾区;一带一路;深股通,000011,000011.SZ
33,32,快手概念;云计算;数据安全;网络安全;抖音概念(字节概念);数据确权;多模态AI;腾讯概念;AIGC概念;AI智能体;数据要素;鸿蒙概念;ETC;智慧城市;移动支付;DeepSeek概念;数字货币;人工智能;物联网;车联网(车路协同);华为概念;数字经济;互联网金融;AI应用;网约车;无人驾驶;新能源汽车;宠物经济;乡村振兴;西部大开发;新疆振兴;融资融券,301428,301428.SZ
33,4,磷化工;钛白粉概念;锂电池概念;国企改革,002136,002136.SZ
33,12,注册制次新股;传感器;汽车电子;无人驾驶;飞行汽车(eVTOL);比亚迪概念;专精特新;新能源汽车;低空经济;深股通;新股与次新股;融资融券,001285,001285.SZ
33,5,仿制药一致性评价;合成生物;人民币贬值受益;专精特新;融资融券,001367,001367.SZ
17,1,物业管理,600280,600280.SH
151,5,安防;专精特新;融资融券;人民币贬值受益;锂电池概念,920523,920523.BJ
17,27,数字货币;蚂蚁集团概念;跨境支付(CIPS);ChatGPT概念;AI智能体;区块链;互联网金融;鸿蒙概念;AIGC概念;华为鲲鹏;数据要素;智慧政务;多模态AI;信创;华为昇腾;DeepSeek概念;数字经济;人工智能;中国AI 50;华为概念;AI应用;碳中和;回购增持再贷款概念;碳交易;证金持股;沪股通;融资融券,600570,600570.SH
33,27,跨境电商;体育产业;人工智能;智能家居;虚拟现实;星闪概念;粤港澳大湾区;华为概念;阿里巴巴概念;家用电器;智能音箱;机器人概念;人民币贬值受益;小米概念;智能穿戴;中俄贸易概念;传感器;血氧仪;人形机器人;无线耳机;消费电子概念;减速器;汽车电子;储能;无线充电;深股通;融资融券,002681,002681.SZ
33,4,期货概念;区块链;深股通;融资融券,002797,002797.SZ
33,31,PCB概念;共封装光学(CPO);AI PC;毫米波雷达;先进封装;5G;华为手机;汽车电子;消费电子概念;柔性屏(折叠屏);芯片概念;6G概念;传感器;数据中心;无人机;无人驾驶;比亚迪概念;商业航天;人形机器人;华为概念;军工;特斯拉概念;机器人概念;东数西算(算力);粤港澳大湾区;腾讯概念;抖音概念(字节概念);百度概念;阿里巴巴概念;一带一路;深股通,002815,002815.SZ
17,7,BC电池;TOPCON电池;光伏概念;光伏建筑一体化;风电;沪股通;融资融券,600732,600732.SH
33,22,脑机接口;智能医疗;鸿蒙概念;信创;多模态AI;人脸识别;人工智能;PM2.5;养老概念;阿里巴巴概念;安防;智慧城市;DeepSeek概念;华为概念;智能家居;小米概念;专精特新;机器人概念;智能物流;海峡两岸;福建自贸区;融资融券,300884,300884.SZ
17,11,粮食概念;土地流转;农业种植;新疆振兴;乡村振兴;西部大开发;建筑节能;国企改革;统一大市场;冷链物流;风电,600540,600540.SH
17,11,煤炭概念;国企改革;工业互联网;机器人概念;DeepSeek概念;数据要素;安防;东数西算(算力);信创;沪股通;融资融券,600121,600121.SH
17,7,物业管理;共同富裕示范区;跨境电商;旅游概念;绿色电力;航运概念;煤炭概念,600051,600051.SH
33,2,有机硅概念;ST板块,002211,002211.SZ
17,1,锂电池概念,603937,603937.SH
17,17,减速器;工业母机;汽车热管理;长安汽车概念;汽车电子;新型工业化;新能源汽车;华为汽车;比亚迪概念;智能座舱;机器人概念;无人机;中俄贸易概念;氢能源;DeepSeek概念;国企改革;股权转让(并购重组),600960,600960.SH
17,11,期货概念;互联网金融;参股券商;碳交易;碳中和;黑龙江自贸区;参股银行;创投;国企改革;沪股通;融资融券,600864,600864.SH
33,27,文化传媒概念;在线教育;虚拟数字人;抖音概念(字节概念);AIGC概念;职业教育;智慧政务;元宇宙;数据要素;阿里巴巴概念;数字经济;云计算;人工智能;智慧城市;空间计算;时空大数据;数字孪生;虚拟现实;华为概念;东数西算(算力);粤港澳大湾区;机器视觉;MR(混合现实);雄安新区;商业航天;大飞机;苹果概念,300556,300556.SZ
33,16,钠离子电池;固态电池;锂电池概念;宁德时代概念;有机硅概念;储能;新能源汽车;超级电容;2025年报预增;高压快充;汽车热管理;无人机;国企改革;股权转让(并购重组);深股通;融资融券,301238,301238.SZ
33,7,PCB概念;先进封装;2025年报预增;工业母机;高端装备;深股通;融资融券,301200,301200.SZ
33,14,芯片概念;第三代半导体;专精特新;2025年报预增;光伏概念;充电桩;储能;海工装备;特高压;柔性直流输电;国企改革;股权转让(并购重组);深股通;融资融券,300046,300046.SZ
17,31,短剧游戏;文化传媒概念;虚拟数字人;AIGC概念;元宇宙;国资云;云办公;足球概念;数据要素;数字乡村;数据安全;DeepSeek概念;算力租赁;网络安全;人工智能;养老概念;智慧城市;东数西算(算力);数字孪生;食品安全;乡村振兴;工业互联网;低空经济;机器视觉;国企改革;数据中心;5G;光伏概念;储能;沪股通;融资融券,600959,600959.SH
33,9,可降解塑料;回购增持再贷款概念;一带一路;融资融券;深股通;西部大开发;参股银行;互联网金融;阿里巴巴概念,000703,000703.SZ
17,8,金属铜;2026一季报预增;消费电子概念;回购增持再贷款概念;铜缆高速连接;国企改革;沪股通;融资融券,600255,600255.SH
17,7,化债概念(AMC概念);数字经济;乡村振兴;供销社;融资融券;沪股通;股权转让(并购重组),600318,600318.SH
33,3,长三角一体化;共同富裕示范区;专精特新,001256,001256.SZ
17,15,汽车芯片;芯片概念;语音技术;数据安全;碳纤维;2025年报预增;人工智能;创投;跨境电商;网络游戏;手机游戏;绿色电力;融资融券;股权转让(并购重组);沪股通,600770,600770.SH
33,13,锂电池概念;减速器;农机;人民币贬值受益;跨境电商;氢能源;乡村振兴;储能;机器人概念;物联网;深股通;股权转让(并购重组);融资融券,300879,300879.SZ
17,14,跨境电商;旅游概念;消费电子概念;人民币贬值受益;5G;柔性屏(折叠屏);数据中心;东数西算(算力);算力租赁;液冷服务器;养老概念;医疗器械概念;国企改革;股权转让(并购重组),600156,600156.SH
33,11,车联网(车路协同);无人驾驶;星闪概念;智能座舱;机器人概念;人工智能;百度概念;数据安全;卫星导航;DeepSeek概念;汽车电子,002813,002813.SZ
33,23,钠离子电池;固态电池;动力电池回收;两轮车;锂电池概念;新型烟草(电子烟);储能;人形机器人;比亚迪概念;新能源汽车;小米概念;AI PC;粤港澳大湾区;2025年报预增;人民币贬值受益;机器人概念;AI眼镜;消费电子概念;智能穿戴;回购增持再贷款概念;数据中心;人工智能;深股通,001283,001283.SZ
33,15,核污染防治;商业航天;军工;核电;高端装备;光伏概念;氢能源;水利;中俄贸易概念;一带一路;可降解塑料;硅能源;超超临界发电;西部大开发;天然气,300092,300092.SZ
151,6,西部大开发;农业种植;乡村振兴;融资融券;创投;土地流转,920023,920023.BJ
33,22,安防;星闪概念;无人机;元宇宙;华为概念;机器人概念;专精特新;卫星导航;商业航天;DeepSeek概念;小米概念;海工装备;AI眼镜;比亚迪概念;抖音概念(字节概念);汽车电子;芯片概念;华为海思概念股;数据中心;苹果概念;ST板块;共封装光学(CPO),300460,300460.SZ
33,14,存储芯片;芯片概念;英伟达概念;数据中心;专精特新;比亚迪概念;新能源汽车;华为概念;光伏概念;充电桩;东数西算(算力);储能;融资融券;深股通,300811,300811.SZ
17,7,特钢概念;国企改革;央企国企改革;回购增持再贷款概念;天然气;沪股通;融资融券,600231,600231.SH
33,15,共封装光学(CPO);先进封装;MicroLED概念;第三代半导体;OLED;柔性屏(折叠屏);MiniLED;MR(混合现实);芯片概念;工业母机;消费电子概念;商业航天;专精特新;华为概念;医疗器械概念,300812,300812.SZ
151,7,高股息精选;宁德时代概念;融资融券;比亚迪概念;消费电子概念;锂电池概念;固态电池,920779,920779.BJ
17,11,汽车电子;传感器;小米概念;新能源汽车;专精特新;PM2.5;储能;锂电池概念;固态电池;沪股通;融资融券,688665,688665.SH
17,8,芯片概念;碳交易;碳中和;回购增持再贷款概念;乡村振兴;国企改革;土地流转;融资融券,600076,600076.SH
33,14,海南自贸区;自由贸易港;特色小镇;旅游概念;装配式建筑;新型城镇化;雄安新区;PPP概念;垃圾分类;水利;水泥概念;固废处理;一带一路;融资融券,002596,002596.SZ
33,5,乡村振兴;机器人概念;生态农业;猪肉;融资融券,002548,002548.SZ
33,17,短剧游戏;快手概念;虚拟数字人;文化传媒概念;网络游戏;抖音概念(字节概念);IP经济(谷子经济);腾讯概念;百度概念;阿里巴巴概念;网红经济;人工智能;旅游概念;华为概念;股权转让(并购重组);AI应用;深股通,300291,300291.SZ
33,9,PPP概念;统一大市场;粤港澳大湾区;固废处理;生物质能发电;绿色电力;深股通;融资融券;股权转让(并购重组),002210,002210.SZ
17,14,租售同权;物业管理;广东自贸区;冰雪产业;旅游概念;证金持股;国企改革;横琴新区;数字经济;回购增持再贷款概念;粤港澳大湾区;沪股通;融资融券;华为概念,600325,600325.SH
33,6,草甘膦;回购增持再贷款概念;人民币贬值受益;2025年报预增;深股通;融资融券,301035,301035.SZ
17,9,养老概念;参股银行;互联网金融;独角兽概念;工业互联网;机器人概念;军工;沪股通;融资融券,600400,600400.SH
17,9,烟草;可降解塑料;国企改革;燃料电池;氢能源;央企国企改革;军工;融资融券;沪股通,600433,600433.SH
33,10,云办公;工业互联网;信创;腾讯概念;福建自贸区;海峡两岸;人民币贬值受益;AI应用;深股通;融资融券,300628,300628.SZ
33,20,ST板块;智能物流;乡村振兴;西部大开发;长安汽车概念;国企改革;农机;低空经济;机器人概念;人脸识别;移动支付;无人驾驶;燃料电池;无人机;传感器;新能源汽车;华为概念;汽车电子;氢能源;芯片概念,000903,000903.SZ
17,8,中芯国际概念;国家大基金持股;存储芯片;先进封装;芯片概念;同花顺新质50;沪股通;融资融券,688361,688361.SH
33,10,AIGC概念;ChatGPT概念;AI语料;文化传媒概念;AI智能体;在线教育;职业教育;人工智能;三胎概念;AI应用,300654,300654.SZ
33,13,小红书概念;拼多多概念;虚拟数字人;AI智能体;抖音概念(字节概念);阿里巴巴概念;网红经济;数字经济;DeepSeek概念;人工智能;AI应用;跨境电商;融资融券,301001,301001.SZ
