code,所属概念数量,股票代码,所属概念,market_code
600579,19,600579.SH,跨境电商;核污染防治;人民币贬值受益;新型工业化;机器人概念;新能源汽车;高端装备;低空经济;氢能源;飞行汽车(eVTOL);碳纤维;储能;国企改革;化肥;光热发电;央企国企改革;煤化工概念;中字头股票;股权转让(并购重组),17
600929,8,600929.SH,钠离子电池;国企改革;固态电池;储能;AI智能体;消费电子概念;沪股通;融资融券,17
600977,11,600977.SH,IP经济(谷子经济);文化传媒概念;短剧游戏;国企改革;AIGC概念;人工智能;腾讯概念;同花顺中特估100;中字头股票;沪股通;融资融券,17
002709,15,002709.SZ,氟化工概念;钠离子电池;动力电池回收;固态电池;锂电池概念;宁德时代概念;同花顺漂亮100;有机硅概念;PEEK材料;储能;特斯拉概念;比亚迪概念;深股通;2026中报预增;融资融券,33
600258,7,600258.SH,旅游概念;国企改革;京津冀一体化;人工智能;阿里巴巴概念;沪股通;融资融券,17
000823,22,000823.SZ,共封装光学(CPO);PCB概念;苹果概念;消费电子概念;毫米波雷达;5G;汽车电子;AI眼镜;传感器;卫星导航;商业航天;数据中心(AIDC);比亚迪概念;东数西算(算力);无人机;虚拟现实;无人驾驶;深股通;融资融券;国企改革;证金持股;MiniLED,33
600397,4,600397.SH,国企改革;煤炭概念;沪股通;股权转让(并购重组),17
920016,1,920016.BJ,融资融券,151
600292,17,600292.SH,期货概念;央企国企改革;绿色电力;西部大开发;风电;国企改革;污水处理;乡村振兴;土壤修复;碳中和;PPP概念;动力电池回收;融资融券;锂电池概念;2026中报预增;沪股通;股权转让(并购重组),17
920981,8,920981.BJ,无人驾驶;共封装光学(CPO);芯片概念;消费电子概念;融资融券;华为海思概念股;汽车电子;专精特新,151
301309,6,301309.SZ,共同富裕示范区;人民币贬值受益;智能家居;3D打印;专精特新;融资融券,33
605259,5,605259.SH,鸿蒙概念;水利;人民币贬值受益;储能;新能源汽车,17
688505,3,688505.SH,创新药;沪股通;融资融券,17
002925,27,002925.SZ,虚拟现实;AI智能体;智能座舱;元宇宙;华为概念;工业互联网;物联网;智能穿戴;智能家居;长安汽车概念;数字孪生;机器人概念;新型工业化;比亚迪概念;新型烟草(电子烟);海峡两岸;消费电子概念;汽车电子;脑机接口;人民币贬值受益;智能医疗;光伏概念;福建自贸区;医疗器械概念;2026中报预增;融资融券;深股通,33
000950,21,000950.SZ,医药电商;创新药;医美概念;辅助生殖;减肥药;啤酒概念;冷链物流;股权转让(并购重组);三胎概念;统一大市场;医疗器械概念;养老概念;西部大开发;央企国企改革;智能医疗;国企改革;智能物流;创投;机器人概念;融资融券;深股通,33
603276,4,603276.SH,合成生物;生态农业;锂电池概念;融资融券,17
002983,11,002983.SZ,MicroLED概念;MiniLED;消费电子概念;AI眼镜;专精特新;汽车芯片;小米概念;汽车电子;智能家居;华为概念;深股通,33
002649,38,002649.SZ,华为盘古;华为鲲鹏;信创;AI语料;ChatGPT概念;数据安全;华为昇腾;语音技术;数据要素;数字货币;AI应用;鸿蒙概念;智谱AI;AIGC概念;网络安全;区块链;百度概念;数字乡村;跨境支付(CIPS);阿里巴巴概念;抖音概念(字节概念);腾讯概念;虚拟数字人;互联网金融;智慧城市;DeepSeek概念;数字经济;人工智能;小红书概念;物联网;工业互联网;虚拟现实;华为概念;跨境电商;无人驾驶;虚拟电厂;深股通;融资融券,33
600958,4,600958.SH,期货概念;互联网金融;沪股通;融资融券,17
002014,4,002014.SZ,高股息精选;供销社;绿色电力;深股通,33
601059,6,601059.SH,期货概念;国企改革;京津冀一体化;央企国企改革;沪股通;融资融券,17
603700,12,603700.SH,中俄贸易概念;污水处理;地下管网;人工智能;智慧城市;元宇宙;虚拟数字人;DeepSeek概念;物联网;阿里巴巴概念;华为概念;传感器,17
000685,21,000685.SZ,参股券商;证金持股;航运概念;国企改革;绿色电力;创投;污水处理;天然气;智慧城市;人工智能;数字经济;虚拟电厂;垃圾分类;固废处理;低空经济;粤港澳大湾区;充电桩;储能;深股通;融资融券;2026中报预增,33
301367,6,301367.SZ,医疗器械概念;京津冀一体化;人民币贬值受益;机器人概念;深股通;融资融券,33
300085,21,300085.SZ,华为鲲鹏;数字货币;语音技术;互联网金融;数据确权;信创;百度概念;数据要素;区块链;AI应用;人工智能;华为概念;碳中和;跨境电商;粤港澳大湾区;参股券商;机器人概念;5G;深股通;股权转让(并购重组);融资融券,33
300905,7,300905.SZ,染料;足球概念;专精特新;光刻胶;3D打印;深股通;融资融券,33
600115,9,600115.SH,跨境电商;大飞机;央企国企改革;国企改革;同花顺中特估100;3D打印;沪股通;融资融券;中字头股票,17
300492,7,300492.SZ,AI应用;职业教育;人工智能;在线教育;西部大开发;融资融券;深股通,33
002191,11,002191.SZ,IP经济(谷子经济);烟草;区块链;粤港澳大湾区;蚂蚁集团概念;物联网;新型烟草(电子烟);PET铜箔;芯片概念;深股通;融资融券,33
605118,15,605118.SH,福建自贸区;海峡两岸;虚拟现实;人民币贬值受益;安防;专精特新;机器视觉;无人机;人工智能;AI眼镜;消费电子概念;机器人概念;智能座舱;富士康概念;沪股通,17
000680,15,000680.SZ,中俄贸易概念;新型城镇化;雄安新区;雅下水电概念;垃圾分类;一带一路;乡村振兴;高端装备;人工智能;机器人概念;人民币贬值受益;国企改革;无人驾驶;融资融券;深股通,33
601156,11,601156.SH,冷链物流;统一大市场;央企国企改革;国企改革;一带一路;跨境电商;人民币贬值受益;智能物流;拼多多概念;融资融券;沪股通,17
600997,5,600997.SH,煤炭概念;煤化工概念;国企改革;沪股通;融资融券,17
002978,9,002978.SZ,小金属概念;钛白粉概念;钒电池;西部大开发;参股银行;锂电池概念;股权转让(并购重组);融资融券;深股通,33
000417,19,000417.SZ,互联网金融;AI应用;虚拟数字人;人工智能;跨境电商;养老概念;创投;乡村振兴;农村电商;充电桩;冷链物流;统一大市场;啤酒概念;参股银行;国企改革;黄金概念;证金持股;深股通;融资融券,33
000056,7,000056.SZ,租售同权;物业管理;ST板块;智能物流;物联网;固态电池;芯片概念,33
601083,12,601083.SH,航运概念;中韩自贸区;自由贸易港;统一大市场;上海国企改革;跨境电商;国企改革;上海自贸区;一带一路;海峡两岸;沪股通;融资融券,17
920206,5,920206.BJ,柔性屏(折叠屏);专精特新;染料;新股与次新股;融资融券,151
001324,6,001324.SZ,建筑节能;装配式建筑;高铁;储能;机器人概念;融资融券,33
000750,5,000750.SZ,期货概念;国企改革;西部大开发;深股通;融资融券,33
300769,10,300769.SZ,磷化工;固态电池;锂电池概念;宁德时代概念;储能;比亚迪概念;专精特新;新能源汽车;融资融券;深股通,33
003026,5,003026.SZ,芯片概念;硅能源;汽车电子;传感器;2026中报预增,33
300016,14,300016.SZ,基因测序;阿尔茨海默概念;创新药;智能医疗;仿制药一致性评价;医药电商;AI应用;脑机接口;人工智能;京津冀一体化;独角兽概念;创投;专精特新;深股通,33
920792,3,920792.BJ,小金属概念;融资融券;专精特新,151
601696,3,601696.SH,期货概念;沪股通;融资融券,17
603027,3,603027.SH,西部大开发;融资融券;沪股通,17
600880,36,600880.SH,NFT概念;手机游戏;文化传媒概念;网络游戏;小红书概念;知识产权保护;AI视频;短剧游戏;虚拟数字人;AIGC概念;AI应用;数据确权;跨境电商;数据要素;区块链;蚂蚁集团概念;旅游概念;AI智能体;数字经济;鸿蒙概念;人工智能;百度概念;抖音概念(字节概念);互联网金融;DeepSeek概念;腾讯概念;阿里巴巴概念;智慧城市;乡村振兴;西部大开发;国企改革;虚拟现实;华为概念;融资融券;股权转让(并购重组);沪股通,17
688351,5,688351.SH,医疗器械概念;智能医疗;专精特新;沪股通;融资融券,17
688366,4,688366.SH,眼科医疗;医美概念;沪股通;融资融券,17
002645,14,002645.SZ,稀土永磁;消费电子概念;新能源汽车;高端装备;机器人概念;金属钴;金属回收;汽车拆解概念;金属铜;垃圾分类;固废处理;2026中报预增;深股通;融资融券,33
002539,12,002539.SZ,磷化工;化肥;生态农业;玉米;锂电池概念;农业种植;硅能源;西部大开发;乡村振兴;电子竞技;融资融券;深股通,33
002107,5,002107.SZ,医药电商;流感;阿尔茨海默概念;养老概念;创投,33
300909,14,300909.SZ,3D打印;MiniLED;专精特新;小米概念;富士康概念;消费电子概念;新能源汽车;智能座舱;智能家居;华为概念;储能;创投;深股通;融资融券,33
603043,10,603043.SH,超级品牌;预制菜;网红经济;农村电商;乡村振兴;国企改革;创投;粤港澳大湾区;融资融券;沪股通,17
920177,4,920177.BJ,新能源汽车;专精特新;新股与次新股;融资融券,151
002326,10,002326.SZ,氟化工概念;钠离子电池;锂电池概念;宁德时代概念;仿制药一致性评价;液冷服务器;深股通;2026中报预增;比亚迪概念;融资融券,33
603009,7,603009.SH,人形机器人;汽车热管理;特斯拉概念;比亚迪概念;新能源汽车;融资融券;沪股通,17
002600,40,002600.SZ,智能音箱;无线充电;小米概念;无线耳机;AI手机;智能穿戴;碳纤维;3D打印;人形机器人;比亚迪概念;AI眼镜;无人机;新能源汽车;消费电子概念;同花顺果指数;商业航天;机器人概念;液冷服务器;虚拟现实;英伟达概念;充电桩;苹果概念;光伏概念;华为概念;5G;富士康概念;低空经济;MR(混合现实);海峡两岸;柔性屏(折叠屏);储能;减速器;人民币贬值受益;AI PC;人工智能;稀土永磁;共封装光学(CPO);同花顺出海50;深股通;融资融券,33
688016,4,688016.SH,医疗器械概念;专精特新;沪股通;融资融券,17
002219,14,002219.SZ,民营医院;养老概念;三胎概念;西部大开发;智能医疗;创新药;AI应用;DeepSeek概念;人工智能;AI智能体;机器人概念;脑机接口;深股通;融资融券,33
600993,9,600993.SH,医药电商;仿制药一致性评价;创新药;眼科医疗;民营医院;基因测序;数字经济;沪股通;融资融券,17
920407,14,920407.BJ,煤化工概念;智能家居;安防;DeepSeek概念;地下管网;人脸识别;物联网;污水处理;鸿蒙概念;专精特新;无人零售;融资融券;智慧城市;传感器,151
002236,57,002236.SZ,物联网;人脸识别;车联网(车路协同);鸿蒙概念;工业互联网;智慧城市;数字孪生;人工智能;安防;DeepSeek概念;AI应用;智慧灯杆;AI智能体;星闪概念;智能物流;网约车;网络安全;时空大数据;低空经济;华为鲲鹏;智能家居;数字经济;信创;数据要素;养老概念;虚拟现实;多模态AI;机器人概念;云计算;数据安全;新型工业化;充电桩;水利;华为昇腾;智能电网;无人机;机器视觉;人民币贬值受益;乡村振兴;东数西算(算力);无人驾驶;智能座舱;卫星导航;传感器;海工装备;PPP概念;数据中心(AIDC);毫米波雷达;汽车电子;MicroLED概念;5G;证金持股;MiniLED;OLED;存储芯片;深股通;融资融券,33
603609,6,603609.SH,养鸡;猪肉;宠物经济;生态农业;沪股通;融资融券,17
002287,8,002287.SZ,医药电商;创新药;流感;阿尔茨海默概念;三胎概念;西部大开发;深股通;融资融券,33
002481,12,002481.SZ,预制菜;化肥;人造肉;网红经济;宠物经济;合成生物;跨境电商;国企改革;一带一路;绿色电力;深股通;融资融券,33
920119,6,920119.BJ,比亚迪概念;智能物流;高端装备;固态电池;新股与次新股;融资融券,151
300787,15,300787.SZ,智能家居;机器人概念;人民币贬值受益;安防;一带一路;储能;智能穿戴;数据中心(AIDC);宠物经济;无线耳机;无线充电;消费电子概念;苹果概念;锂电池概念;第三代半导体,33
300573,7,300573.SZ,眼科医疗;民营医院;创新药;智能医疗;医药电商;融资融券;深股通,33
002180,17,002180.SZ,高端装备;机器人概念;物联网;人形机器人;智能座舱;鸿蒙概念;军工;信创;人民币贬值受益;小米概念;汽车电子;储能;芯片概念;MCU芯片;汽车芯片;深股通;融资融券,33
000516,19,000516.SZ,高压氧舱;民营医院;毛发医疗;养老概念;三胎概念;医美概念;细胞免疫治疗;辅助生殖;智能医疗;旅游概念;西部大开发;脑机接口;DeepSeek概念;人工智能;阿里巴巴概念;机器人概念;华为概念;深股通;融资融券,33
300231,17,300231.SZ,算力租赁;云计算;华为昇腾;东数西算(算力);网络安全;信创;阿里巴巴概念;抖音概念(字节概念);数据中心(AIDC);数据要素;智慧城市;华为概念;互联网金融;人工智能;京津冀一体化;参股银行;深股通,33
601128,3,601128.SH,高股息精选;沪股通;融资融券,17
920118,9,920118.BJ,2026中报预增;储能;柔性直流输电;智能电网;新能源汽车;光伏概念;工业互联网;专精特新;融资融券,151
300209,8,300209.SZ,算力租赁;柔性屏(折叠屏);物联网;人民币贬值受益;跨境电商;液冷服务器;2026中报预增;深股通,33
000800,16,000800.SZ,国企改革;央企国企改革;DeepSeek概念;氢能源;燃料电池;车联网(车路协同);军工;新能源汽车;深股通;融资融券;无人驾驶;华为概念;宁德时代概念;固态电池;2026中报预增;股权转让(并购重组),33
002847,2,002847.SZ,融资融券;深股通,33
300014,29,300014.SZ,钠离子电池;盐湖提锂;动力电池回收;固态电池;锂电池概念;同花顺漂亮100;两轮车;储能;氢能源;新型烟草(电子烟);脑机接口;智能电网;燃料电池;无线耳机;粤港澳大湾区;飞行汽车(eVTOL);深股通;融资融券;华为概念;小米概念;新能源汽车;安防;低空经济;无人机;长安汽车概念;机器人概念;人形机器人;商业航天;2026中报预增,33
600739,11,600739.SH,参股券商;生物疫苗;参股保险;创新药;雄安新区;职业教育;页岩气;创投;沪股通;融资融券;2026中报预增,17
002264,21,002264.SZ,网红经济;跨境电商;统一大市场;AIGC概念;虚拟数字人;体育产业;拼多多概念;数据要素;快手概念;数字经济;AI应用;小红书概念;DeepSeek概念;福建自贸区;AI智能体;人工智能;抖音概念(字节概念);阿里巴巴概念;海峡两岸;赛马概念;深股通,33
