market_code,股票代码,code,所属概念数量,所属概念
33,300275.SZ,300275,38,智慧城市;低空经济;军工;工业互联网;物联网;数字经济;新型工业化;人工智能;卫星导航;商业航天;数据要素;机器人概念;DeepSeek概念;华为概念;数据安全;鸿蒙概念;华为鲲鹏;传感器;华为盘古;专精特新;AI智能体;星闪概念;阿里巴巴概念;华为欧拉;无人驾驶;ChatGPT概念;毫米波雷达;中俄贸易概念;AIGC概念;污水处理;乡村振兴;PPP概念;多模态AI;核电;西部大开发;超级电容;F5G概念;AI应用
33,301018.SZ,301018,23,液冷服务器;5G;高压快充;数据中心;可控核聚变;成飞概念;2025年报预增;新能源汽车;核电;抽水蓄能;储能;军工;空气能热泵;华为概念;锂电池概念;阿里巴巴概念;腾讯概念;抖音概念(字节概念);百度概念;DeepSeek概念;碳中和;深股通;融资融券
151,920169.BJ,920169,13,2025年报预增;跨境电商;融资融券;共同富裕示范区;风电;成飞概念;商业航天;核电;专精特新;军工;军民融合;高铁;人民币贬值受益
33,301656.SZ,301656,8,注册制次新股;减速器;小米汽车;新能源汽车;小米概念;深股通;新股与次新股;融资融券
33,301590.SZ,301590,11,小米概念;高压快充;新能源汽车;注册制次新股;换电概念;储能;充电桩;粤港澳大湾区;深股通;新股与次新股;融资融券
17,688147.SH,688147,17,中芯国际概念;存储芯片;先进封装;OLED;BC电池;第三代半导体;TOPCON电池;汽车芯片;钙钛矿电池;芯片概念;HJT电池;光伏概念;专精特新;高端装备;回购增持再贷款概念;沪股通;融资融券
33,300426.SZ,300426,11,短剧游戏;文化传媒概念;NFT概念;AIGC概念;抖音概念(字节概念);IP经济(谷子经济);阿里巴巴概念;DeepSeek概念;人工智能;AI应用;国企改革
151,920159.BJ,920159,6,AI应用;合成生物;化肥;数字乡村;新股与次新股;融资融券
33,300303.SZ,300303,20,MicroLED概念;MiniLED;共封装光学(CPO);先进封装;智慧灯杆;5G;消费电子概念;芯片概念;智能穿戴;数据中心;传感器;比亚迪概念;专精特新;新能源汽车;海峡两岸;机器人概念;粤港澳大湾区;独角兽概念;深股通;融资融券
33,002983.SZ,002983,10,MicroLED概念;MiniLED;汽车电子;消费电子概念;AI眼镜;小米概念;汽车芯片;专精特新;智能家居;华为概念
17,688090.SH,688090,12,新型工业化;传感器;人工智能;专精特新;机器视觉;芯片概念;数字孪生;比亚迪概念;机器人概念;新能源汽车;AI应用;融资融券
33,002395.SZ,002395,7,丙烯酸;足球概念;体育产业;消费电子概念;MR(混合现实);煤化工概念;融资融券
151,920090.BJ,920090,10,DeepSeek概念;数据中心;元宇宙;虚拟现实;互联网金融;融资融券;职业教育;MR(混合现实);数字经济;京津冀一体化
33,002355.SZ,002355,24,EDR概念;网约车;人脸识别;车联网(车路协同);时空大数据;长安汽车概念;鸿蒙概念;智能座舱;无人驾驶;数据要素;低空经济;人工智能;无人机;飞行汽车(eVTOL);汽车电子;参股银行;粤港澳大湾区;百度概念;比亚迪概念;新能源汽车;算力租赁;东数西算(算力);5G;融资融券
33,000826.SZ,000826,24,垃圾分类;土壤修复;医疗废物处理;雄安新区;PPP概念;污水处理;新型城镇化;碳中和;固废处理;智慧城市;动力电池回收;数字经济;生物质能发电;地下管网;人工智能;乡村振兴;车联网(车路协同);锂电池概念;新能源汽车;绿色电力;多模态AI;无人驾驶;新疆振兴;融资融券
17,688679.SH,688679,8,净水概念;土壤修复;液冷服务器;污水处理;碳中和;固废处理;绿色电力;融资融券
33,002426.SZ,002426,17,PET铜箔;AI PC;苹果概念;消费电子概念;AI眼镜;小米概念;新能源汽车;智能穿戴;特斯拉概念;新型工业化;华为概念;锂电池概念;人民币贬值受益;一体化压铸;一带一路;深股通;融资融券
33,301568.SZ,301568,22,PCB概念;富士康概念;光刻机;5G;消费电子概念;汽车电子;芯片概念;光刻胶;专精特新;AI眼镜;比亚迪概念;MicroLED概念;高端装备;新型工业化;机器视觉;海峡两岸;商业航天;锂电池概念;福建自贸区;人工智能;多模态AI;融资融券
17,688768.SH,688768,15,多模态AI;ChatGPT概念;AI智能体;数据要素;人工智能;DeepSeek概念;传感器;工业互联网;机器人概念;专精特新;高端装备;AI应用;2025三季报预增;风电;融资融券
17,688118.SH,688118,22,华为欧拉;华为鲲鹏;AIGC概念;云计算;AI智能体;数据安全;智慧政务;信创;数据要素;DeepSeek概念;人工智能;数字经济;互联网金融;AI应用;数字孪生;智慧城市;华为概念;数据中心;军工;工业互联网;专精特新;融资融券
22,603398.SH,603398,10,ST板块;医疗器械概念;三胎概念;光伏概念;TOPCON电池;机器人概念;硅能源;IP经济(谷子经济);人工智能;区块链
33,002402.SZ,002402,34,人形机器人;卫星导航;智能穿戴;智能座舱;华为海思概念股;商业航天;军工;小米概念;机器视觉;新型工业化;机器人概念;语音技术;比亚迪概念;芯片概念;物联网;5G;汽车电子;汽车芯片;汽车热管理;长安汽车概念;人工智能;智能家居;第三代半导体;粤港澳大湾区;家用电器;AI智能体;DeepSeek概念;人民币贬值受益;2025年报预增;智能医疗;储能;一带一路;深股通;融资融券
17,600808.SH,600808,10,特钢概念;煤化工概念;央企国企改革;国企改革;高铁;证金持股;新能源汽车;数据中心;沪股通;融资融券
33,300752.SZ,300752,14,MicroLED概念;MiniLED;MR(混合现实);智能穿戴;AI眼镜;虚拟现实;汽车电子;小米概念;消费电子概念;量子科技;华为概念;小米汽车;比亚迪概念;粤港澳大湾区
17,603319.SH,603319,20,减速器;PEEK材料;人形机器人;特斯拉概念;汽车热管理;汽车电子;长安汽车概念;新能源汽车;比亚迪概念;飞行汽车(eVTOL);机器人概念;无人驾驶;智能物流;低空经济;一带一路;腾讯概念;蚂蚁集团概念;期货概念;沪股通;融资融券
17,688620.SH,688620,16,智能穿戴;小米概念;AI眼镜;无线耳机;人脸识别;物联网;消费电子概念;芯片概念;智能家居;专精特新;东数西算(算力);人工智能;阿里巴巴概念;DeepSeek概念;人民币贬值受益;融资融券
33,301361.SZ,301361,9,智能电网;虚拟电厂;储能;数据中心;专精特新;传感器;锂电池概念;海工装备;融资融券
33,002654.SZ,002654,33,存储芯片;AI手机;汽车电子;传感器;消费电子概念;MiniLED;芯片概念;智能穿戴;智慧灯杆;小米概念;安防;智能家居;比亚迪概念;机器人概念;新能源汽车;华为概念;粤港澳大湾区;智慧城市;ETC;军工;人工智能;独角兽概念;数字经济;阿里巴巴概念;抖音概念(字节概念);一带一路;风电;国企改革;文化传媒概念;快手概念;小红书概念;深股通;融资融券
17,600150.SH,600150,21,中船系;国产航母;海工装备;中字头股票;军民融合;央企国企改革;军工;高端装备;一带一路;商业航天;风电;国企改革;2025年报预增;2025三季报预增;DeepSeek概念;同花顺出海50;同花顺中特估100;航运概念;股权转让(并购重组);沪股通;融资融券
17,605399.SH,605399,4,有机硅概念;硅能源;专精特新;融资融券
17,688177.SH,688177,3,创新药;沪股通;融资融券
33,300456.SZ,300456,29,共封装光学(CPO);太赫兹;光刻机;6G概念;先进封装;华为海思概念股;5G;第三代半导体;消费电子概念;芯片概念;汽车电子;数据中心;国家大基金持股;传感器;新型工业化;无人驾驶;华为概念;东数西算(算力);物联网;卫星导航;时空大数据;百度概念;独角兽概念;无人机;人民币贬值受益;创投;京津冀一体化;融资融券;深股通
33,002119.SZ,002119,8,存储芯片;先进封装;芯片概念;专精特新;自由贸易港;核电;深股通;融资融券
17,688618.SH,688618,32,WiFi 6;5G;光纤概念;智慧灯杆;网络安全;华为概念;专精特新;芯片概念;新型工业化;安防;物联网;人工智能;智慧城市;工业互联网;星闪概念;车联网(车路协同);高铁;DeepSeek概念;换电概念;数字经济;无人驾驶;水利;粤港澳大湾区;机器人概念;智能电网;海工装备;充电桩;智能物流;储能;风电;一带一路;融资融券
33,000628.SZ,000628,17,智慧政务;数字孪生;汽车芯片;数据要素;物联网;智慧城市;芯片概念;2025年报预增;创投;新能源汽车;虚拟电厂;新型城镇化;西部大开发;PPP概念;国企改革;融资融券;深股通
17,688426.SH,688426,6,幽门螺杆菌概念;医疗器械概念;猴痘概念;流感;基因测序;融资融券
33,300991.SZ,300991,12,5G;工业母机;铜缆高速连接;消费电子概念;新型烟草(电子烟);比亚迪概念;专精特新;新能源汽车;无人驾驶;无人机;深股通;融资融券
33,002725.SZ,002725,11,中俄贸易概念;新能源汽车;5G;燃料电池;碳纤维;芯片概念;人民币贬值受益;一带一路;共同富裕示范区;回购增持再贷款概念;股权转让(并购重组)
33,301208.SZ,301208,21,数字货币;蚂蚁集团概念;跨境支付(CIPS);信创;云计算;数据要素;鸿蒙概念;互联网金融;AI智能体;腾讯概念;阿里巴巴概念;数字经济;DeepSeek概念;人工智能;东数西算(算力);华为概念;商业航天;数据中心;AI应用;深股通;融资融券
17,603045.SH,603045,19,数据中心;智能电网;5G;工业互联网;充电桩;2025年报预增;汽车电子;HJT电池;高铁;储能;比亚迪概念;新能源汽车;智能家居;金属回收;TOPCON电池;BC电池;黄金概念;股权转让(并购重组);融资融券
33,300930.SZ,300930,11,专精特新;3D打印;柔性屏(折叠屏);海工装备;宁德时代概念;锂电池概念;共同富裕示范区;风电;金属回收;抽水蓄能;融资融券
33,300663.SZ,300663,48,数字货币;移动支付;电子身份证;财税数字化;华为盘古;跨境支付(CIPS);互联网金融;华为鲲鹏;蚂蚁集团概念;数据确权;华为欧拉;信创;鸿蒙概念;区块链;数据安全;Web3.0;数据要素;华为昇腾;百度概念;云计算;网络安全;AI智能体;数字经济;智慧城市;数字乡村;腾讯概念;智谱AI;阿里巴巴概念;虚拟数字人;DeepSeek概念;人工智能;无人零售;物联网;量子科技;东数西算(算力);华为概念;京津冀一体化;化债概念(AMC概念);创投;商业航天;小米概念;数据中心;乡村振兴;芯片概念;AI应用;脑机接口;深股通;融资融券
33,002319.SZ,002319,6,柔性屏(折叠屏);石墨烯;光伏概念;横琴新区;HJT电池;文化传媒概念
33,300720.SZ,300720,3,机器人概念;物联网;股权转让(并购重组)
17,688582.SH,688582,11,传感器;芯片概念;商业航天;低空经济;机器人概念;专精特新;无人驾驶;2025三季报预增;股权转让(并购重组);沪股通;融资融券
33,300380.SZ,300380,15,互联网金融;信创;鸿蒙概念;数据要素;百度概念;AI智能体;AIGC概念;腾讯概念;数字经济;DeepSeek概念;人工智能;华为概念;AI应用;2025年报预增;深股通
33,002389.SZ,002389,15,军民融合;军工;无人机;低空经济;央企国企改革;碳纤维;柔性屏(折叠屏);人工智能;MiniLED;智能物流;光伏概念;国企改革;人民币贬值受益;深股通;融资融券
17,603909.SH,603909,9,新型城镇化;房屋检测;海峡两岸;水利;福建自贸区;国企改革;智慧城市;新疆振兴;人工智能
33,301380.SZ,301380,18,小红书概念;ChatGPT概念;智慧政务;数据安全;抖音概念(字节概念);网络安全;百度概念;腾讯概念;阿里巴巴概念;移动支付;文化传媒概念;人工智能;数字经济;互联网金融;华为概念;AI应用;5G;融资融券
33,300506.SZ,300506,6,比亚迪概念;粤港澳大湾区;ST板块;车联网(车路协同);智慧灯杆;智慧城市
33,300368.SZ,300368,16,互联网金融;无人零售;信创;云计算;智慧城市;京津冀一体化;算力租赁;雄安新区;华为概念;机器人概念;风电;国企改革;数据中心;股权转让(并购重组);深股通;摘帽
33,002498.SZ,002498,17,柔性直流输电;特高压;智能电网;抽水蓄能;电力物联网;风电;充电桩;核电;海工装备;燃料电池;氢能源;一带一路;无人机;5G;数字经济;深股通;融资融券
33,301071.SZ,301071,6,培育钻石;第三代半导体;芯片概念;海峡两岸;深股通;融资融券
17,600548.SH,600548,12,参股券商;参股银行;PPP概念;固废处理;国企改革;深圳国企改革;汽车拆解概念;风电;沪股通;融资融券;粤港澳大湾区;百度概念
33,002130.SZ,002130,28,消费电子概念;铜缆高速连接;3D打印;新能源汽车;超导概念;比亚迪概念;人形机器人;华为海思概念股;海峡两岸;高压快充;机器人概念;医疗器械概念;粤港澳大湾区;锂电池概念;华为概念;工业互联网;充电桩;核电;军工;数据中心;大飞机;同花顺新质50;智能电网;风电;互联网金融;绿色电力;深股通;融资融券
33,000545.SZ,000545,5,钛白粉概念;磷化工;锂电池概念;股权转让(并购重组);融资融券
17,688367.SH,688367,6,专精特新;无人驾驶;华为概念;工业互联网;DeepSeek概念;融资融券
33,002831.SZ,002831,5,可降解塑料;宠物经济;机器人概念;深股通;融资融券
151,920035.BJ,920035,7,云计算;物联网;冷链物流;专精特新;新股与次新股;融资融券;人民币贬值受益
33,300184.SZ,300184,37,MCU芯片;汽车芯片;华为海思概念股;存储芯片;智能穿戴;芯片概念;5G;数据中心;物联网;星闪概念;汽车电子;华为概念;消费电子概念;无线耳机;小米概念;传感器;ETC;车联网(车路协同);6G概念;液冷服务器;第三代半导体;腾讯概念;机器人概念;OLED;智能家居;人工智能;独角兽概念;比亚迪概念;PCB概念;电力物联网;智能电网;特斯拉概念;2025年报预增;光伏概念;跨境电商;融资融券;深股通
33,002173.SZ,002173,15,高压氧舱;脑机接口;华为昇腾;智能医疗;人工智能;DeepSeek概念;养老概念;医疗器械概念;医美概念;民营医院;三胎概念;眼科医疗;共同富裕示范区;深股通;融资融券
33,000572.SZ,000572,18,海南自贸区;自由贸易港;网约车;车联网(车路协同);无人驾驶;碳中和;乡村振兴;参股银行;燃料电池;氢能源;新能源汽车;百度概念;充电桩;绿色电力;中俄贸易概念;人民币贬值受益;融资融券;深股通
33,300635.SZ,300635,18,新型城镇化;安防;水利;智慧城市;污水处理;人工智能;数字孪生;低空经济;数据要素;土壤修复;华为鲲鹏;数据中心;AI智能体;乡村振兴;东数西算(算力);风电;国企改革;股权转让(并购重组)
17,603458.SH,603458,10,ETC;智慧城市;无人驾驶;换电概念;卫星导航;水利;充电桩;新型城镇化;一带一路;西部大开发
