股票代码,所属概念,所属概念数量,code,market_code
688133.SH,工业互联网;芯片概念;融资融券,3,688133,17
601801.SH,证金持股;IP经济(谷子经济);网络游戏;文化传媒概念;国企改革;AI应用;创投;智能物流;DeepSeek概念;独角兽概念;智谱AI;ETC;机器人概念;融资融券;沪股通,15,601801,17
002122.SZ,文化传媒概念;ST板块;创投;拼多多概念;DeepSeek概念;人工智能;AI语料;数据要素;小红书概念;抖音概念(字节概念);蚂蚁集团概念;智谱AI;网络安全;长安汽车概念;新型工业化;风电;高端装备;人形机器人;工业母机;东数西算(算力);数据中心(AIDC),21,002122,33
002843.SZ,数据中心(AIDC);商业航天;军工;AI PC;高压快充;苹果概念;充电桩;光伏概念;华为概念;消费电子概念;智能穿戴;储能;一带一路;深股通;融资融券,15,002843,33
301391.SZ,MicroLED概念;机器视觉;芯片概念;虚拟现实;华为昇腾;元宇宙;东数西算(算力);人工智能;AI应用;深股通;融资融券,11,301391,33
300833.SZ,人民币贬值受益;文化传媒概念;机器视觉;专精特新;粤港澳大湾区;深股通,6,300833,33
002822.SZ,ST板块;装配式建筑;乡村振兴;物业管理;PPP概念;新型城镇化;医疗器械概念;光伏建筑一体化;粤港澳大湾区;区块链;风电;数字货币;光伏概念;华为概念;数据中心(AIDC);算力租赁;东数西算(算力),17,002822,33
301386.SZ,智能电网;高铁;物联网;光伏概念;专精特新;无人驾驶;融资融券,7,301386,33
603202.SH,参股银行;两轮车;人民币贬值受益;新型工业化;比亚迪概念;智能座舱;汽车电子;沪股通;融资融券,9,603202,17
300832.SZ,肝炎概念;流感;猴痘概念;智能医疗;医疗器械概念;DeepSeek概念;融资融券;深股通,8,300832,33
003021.SZ,减速器;人形机器人;新型工业化;华为汽车;机器人概念;MR(混合现实);比亚迪概念;新能源汽车;小米概念;汽车电子;华为概念;5G;医疗器械概念;充电桩;融资融券;深股通,16,003021,33
920001.BJ,国企改革;专精特新;融资融券;OLED;虚拟现实;AI眼镜,6,920001,151
688018.SH,MCU芯片;中国AI 50;WiFi 6;芯片概念;星闪概念;小米概念;物联网;抖音概念(字节概念);机器人概念;语音技术;AI智能体;人工智能;智能家居;数字经济;上海自贸区;沪股通;融资融券,17,688018,17
003023.SZ,露营经济;宠物经济;三胎概念;医疗器械概念;跨境电商;家用电器;智能家居;西部大开发;消毒剂,9,003023,33
000701.SZ,物联网;车联网(车路协同);无人零售;智慧城市;石墨烯;海峡两岸;无人机;专精特新;低空经济;智能物流;军工信息化;数字经济;小米概念;创投;互联网金融;福建自贸区;Web3.0;华为汽车;小米汽车;一带一路;AIGC概念;MiniLED;国企改革;统一大市场;金属镍;IP经济(谷子经济);小金属概念;金属铜,28,000701,33
301585.SZ,专精特新;融资融券,2,301585,33
003013.SZ,PPP概念;装配式建筑;地下管网;新型城镇化;乡村振兴;国企改革;雄安新区;水利;一带一路;数字经济;数字孪生;人工智能;粤港澳大湾区;智慧城市;腾讯概念;低空经济;物联网;时空大数据;无人机;数据中心(AIDC);深股通,21,003013,33
300625.SZ,跨境电商;智能家居;智慧城市;智慧灯杆;家用电器;芯片概念,6,300625,33
300444.SZ,柔性直流输电;智能电网;电力物联网;特高压;虚拟电厂;风电;华为数字能源;东数西算(算力);充电桩;数据中心(AIDC);换电概念;高压快充;数字孪生;海工装备;光伏建筑一体化;人工智能;储能;光伏概念;数字经济;绿色电力;华为概念;钒电池;工业互联网;碳中和;京津冀一体化;高端装备;2025年报预增;机器人概念;长安汽车概念;比亚迪概念;新疆振兴;一带一路;新能源汽车;锂电池概念;固态电池;股权转让(并购重组);深股通,37,300444,33
688021.SH,氢能源;专精特新;燃料电池;融资融券,4,688021,17
002056.SZ,BC电池;稀土永磁;无线充电;钙钛矿电池;TOPCON电池;华为数字能源;5G;光伏概念;小金属概念;锂电池概念;比亚迪概念;储能;特斯拉概念;新能源汽车;深股通;融资融券;军工;东数西算(算力);华为概念;机器人概念;低空经济;氢能源;光伏建筑一体化;工业互联网;数字经济,25,002056,33
301216.SZ,PEEK材料;减速器;人形机器人;机器人概念;一带一路;3D打印;光伏概念;深股通;融资融券,9,301216,33
600556.SH,NFT概念;小红书概念;虚拟数字人;知识产权保护;快手概念;文化传媒概念;Web3.0;AIGC概念;IP经济(谷子经济);在线教育;AI应用;职业教育;网红经济;区块链;元宇宙;数据要素;抖音概念(字节概念);多模态AI;AI智能体;阿里巴巴概念;腾讯概念;人工智能;西部大开发;华为概念;MR(混合现实);融资融券;沪股通,27,600556,17
002449.SZ,MicroLED概念;MiniLED;AI眼镜;智能穿戴;小米概念;消费电子概念;人脸识别;汽车电子;传感器;华为概念;语音技术;元宇宙;血氧仪;智能家居;无人驾驶;家用电器;人工智能;充电桩;芯片概念;储能;第三代半导体;汽车芯片;先进封装;国企改革;深股通;融资融券,26,002449,33
300477.SZ,区块链;电力物联网;金属镍;ST板块;光伏概念;锂电池概念;智能电网;充电桩;比亚迪概念;新能源汽车;储能;金属铜;小金属概念,13,300477,33
300440.SZ,虚拟现实;军工;专精特新;机器人概念;无人驾驶;高铁;2025年报预增;智能物流;人工智能;数字孪生;职业教育;AI智能体;储能;西部大开发;深股通,15,300440,33
688027.SH,芯片概念;量子科技;商业航天;军工;专精特新;央企国企改革;国企改革;股权转让(并购重组);沪股通;融资融券,10,688027,17
920099.BJ,中俄贸易概念;环氧丙烷;一带一路;可降解塑料;专精特新;融资融券,6,920099,151
688328.SH,存储芯片;先进封装;MiniLED;共封装光学(CPO);第三代半导体;芯片概念;OLED;电子纸;柔性屏(折叠屏);消费电子概念;AI眼镜;MR(混合现实);智能穿戴;华为概念;专精特新;虚拟现实;小米概念;机器视觉;新型工业化;锂电池概念;新能源汽车;机器人概念;融资融券,23,688328,17
301366.SZ,共封装光学(CPO);华为海思概念股;英伟达概念;PCB概念;苹果概念;芯片概念;智能座舱;汽车电子;5G;商业航天;人形机器人;无人驾驶;无人机;比亚迪概念;东数西算(算力);数据中心(AIDC);华为概念;车联网(车路协同);机器人概念;飞行汽车(eVTOL);专精特新;低空经济;脑机接口;阿里巴巴概念;腾讯概念;人工智能;百度概念;深股通;融资融券,29,301366,33
300767.SZ,核电;雄安新区;西部大开发;装配式建筑;液冷服务器;深股通;股权转让(并购重组);融资融券,8,300767,33
603986.SH,存储芯片;汽车芯片;MCU芯片;芯片概念;汽车电子;无线耳机;传感器;小米概念;人形机器人;光伏概念;物联网;锂电池概念;人民币贬值受益;融资融券;沪股通,15,603986,17
300749.SZ,海工装备;人工智能;商业航天;智能家居;家用电器,5,300749,33
002634.SZ,互联网金融;ST板块;光伏概念;TOPCON电池,4,002634,33
301291.SZ,智能电网;东数西算(算力);数据中心(AIDC);风电;储能;抖音概念(字节概念);绿色电力;光伏概念;光伏建筑一体化;粤港澳大湾区;氢能源;海工装备;深股通;融资融券,14,301291,33
920826.BJ,跨境电商;融资融券;预制菜;人民币贬值受益,4,920826,151
301115.SZ,芯片概念;传感器;光伏概念;特斯拉概念;数字孪生;智慧城市;高铁;食品安全;家用电器;水利;碳中和;土壤修复;一带一路;房屋检测;新型城镇化;融资融券,16,301115,33
002647.SZ,跨境支付(CIPS);东数西算(算力);移动支付;云计算;区块链;互联网金融;数字货币;芯片概念;深股通;摘帽,10,002647,33
300556.SZ,空间计算;智慧政务;在线教育;数字孪生;虚拟数字人;元宇宙;数据要素;AIGC概念;时空大数据;职业教育;智慧城市;云计算;阿里巴巴概念;人工智能;抖音概念(字节概念);文化传媒概念;数字经济;虚拟现实;机器视觉;粤港澳大湾区;华为概念;MR(混合现实);雄安新区;东数西算(算力);大飞机;商业航天;苹果概念,27,300556,33
300494.SZ,电子竞技;AI视频;手机游戏;虚拟数字人;云游戏;AIGC概念;元宇宙;短剧游戏;网络游戏;AI应用;文化传媒概念;AI智能体;多模态AI;IP经济(谷子经济);快手概念;DeepSeek概念;腾讯概念;抖音概念(字节概念);云计算;独角兽概念;人工智能;虚拟现实;创投;华为概念;东数西算(算力);智能座舱;深股通,27,300494,33
300548.SZ,F5G概念;光纤概念;共封装光学(CPO);铜缆高速连接;5G;芯片概念;数据中心(AIDC);专精特新;2025年报预增;机器视觉;华为概念;长三角一体化;机器人概念;抖音概念(字节概念);融资融券;深股通,16,300548,33
601096.SH,智能电网;特高压;风电;核电;光伏概念;央企国企改革;2025年报预增;国企改革;股权转让(并购重组);沪股通;融资融券,11,601096,17
002368.SZ,国资云;财税数字化;华为鲲鹏;数据安全;云计算;智慧政务;DRG/DIP;数字乡村;网络安全;信创;国产操作系统;AI智能体;数据要素;AIGC概念;AI应用;阿里巴巴概念;鸿蒙概念;智慧城市;数字货币;时空大数据;东数西算(算力);DeepSeek概念;数字经济;跨境支付(CIPS);数字孪生;电力物联网;安防;互联网金融;人工智能;物联网;华为概念;工业互联网;军工信息化;智能医疗;数据中心(AIDC);水利;雄安新区;无人驾驶;雅下水电概念;新型工业化;国企改革;体育产业;央企国企改革;汽车电子;芯片概念;深股通;融资融券,47,002368,33
301365.SZ,AIGC概念;人工智能;创投;粤港澳大湾区;新型城镇化;2025年报预增;融资融券,7,301365,33
000692.SZ,风电;充电桩,2,000692,33
002102.SZ,毛发医疗;ST板块;维生素;合成生物;国企改革,5,002102,33
688184.SH,专精特新;锂电池概念;固态电池;宁德时代概念;钠离子电池;ST板块,6,688184,22
001336.SZ,新型城镇化;污水处理;共同富裕示范区;垃圾分类;创投;固废处理;碳中和;专精特新;储能;氢能源,10,001336,33
301618.SZ,粤港澳大湾区;专精特新;创投;PCB概念;深股通;融资融券,6,301618,33
688385.SH,MCU芯片;汽车芯片;存储芯片;芯片概念;无线充电;英伟达概念;东数西算(算力);人工智能;融资融券;沪股通,10,688385,17
002175.SZ,物业管理;ST板块;智能物流;西部大开发;工业互联网;物联网;新能源汽车;高端装备;芯片概念,9,002175,33
603095.SH,参股银行;高端装备;创投;专精特新;机器视觉;工业互联网;华为概念,7,603095,17
002142.SZ,证金持股;共同富裕示范区;深股通;融资融券,4,002142,33
000926.SZ,装配式建筑;新型城镇化;文化传媒概念;碳交易;碳中和;融资融券;华为概念,7,000926,33
002452.SZ,智能电网;柔性直流输电;特高压;充电桩;储能;风电;数据中心(AIDC);军工;光伏概念;绿色电力;专精特新;新能源汽车;新疆振兴;融资融券,14,002452,33
003004.SZ,语音技术;雄安新区;信创;数据要素;人脸识别;数字经济;多模态AI;京津冀一体化;智能医疗;人工智能;网络安全;智慧城市;高铁;车联网(车路协同);安防;军工信息化;军工;低空经济;无人机;摘帽,20,003004,33
300481.SZ,氢能源;OLED;专精特新;风电;深股通;融资融券,6,300481,33
000029.SZ,深圳国企改革;粤港澳大湾区;物业管理;国企改革;深股通;融资融券,6,000029,33
001237.SZ,注册制次新股;家用电器;人民币贬值受益;一带一路;跨境电商;医疗器械概念;高端装备;新股与次新股;融资融券,9,001237,33
600459.SH,小金属概念;黄金概念;芯片概念;金属回收;军工;华为概念;新能源汽车;专精特新;脑机接口;PM2.5;燃料电池;固废处理;氢能源;西部大开发;国企改革;沪股通;融资融券;俄乌冲突概念,18,600459,17
600482.SH,中船系;国产航母;数据中心(AIDC);核电;风电;储能;核污染防治;海工装备;军工;新能源汽车;燃料电池;军民融合;石墨烯;长安汽车概念;氢能源;锂电池概念;固态电池;DeepSeek概念;京津冀一体化;雄安新区;央企国企改革;钠离子电池;国企改革;沪股通;融资融券;中字头股票,26,600482,17
003035.SZ,虚拟电厂;华为数字能源;绿色电力;风电;智能电网;碳中和;央企国企改革;固废处理;光伏概念;国企改革;乡村振兴;建筑节能;融资融券;深股通,14,003035,33
000665.SZ,数据确权;在线教育;智慧政务;国资云;数据要素;智慧城市;云计算;元宇宙;AI智能体;数字乡村;腾讯概念;人工智能;文化传媒概念;算力租赁;短剧游戏;虚拟现实;华为概念;物业管理;数据中心(AIDC);5G;深股通;融资融券,22,000665,33
000837.SZ,减速器;工业母机;人形机器人;新型工业化;机器人概念;新能源汽车;高端装备;航空发动机;比亚迪概念;传感器;军工;工业互联网;风电;国企改革;西部大开发;深股通;融资融券,17,000837,33
688443.SH,创新药;西部大开发;沪股通;融资融券,4,688443,17
301390.SZ,空间计算;数据要素;数字经济;人工智能;智慧城市;数字孪生;水利;信创;阿里巴巴概念;时空大数据;安防;华为概念;光伏建筑一体化;电力物联网;充电桩;储能;智能电网;光伏概念;碳交易;数据中心(AIDC);风电;虚拟电厂;特高压;绿色电力;5G;融资融券,26,301390,33
301528.SZ,专精特新;成飞概念;芯片概念;商业航天;比亚迪概念;卫星导航;新能源汽车;粤港澳大湾区;核电;融资融券,10,301528,33
300032.SZ,虚拟现实;元宇宙;智能穿戴;新型烟草(电子烟);人民币贬值受益;海峡两岸;消费电子概念;OLED,8,300032,33
688259.SH,星闪概念;人形机器人;机器人概念;芯片概念;WiFi 6;阿里巴巴概念;电力物联网;智能电网;融资融券,9,688259,17
300648.SZ,人形机器人;小米汽车;华为汽车;比亚迪概念;消费电子概念;新能源汽车;高压快充;专精特新;华为概念;燃料电池;宁德时代概念;充电桩;锂电池概念;人工智能;鸿蒙概念;储能;海峡两岸;固态电池;福建自贸区;海工装备;虚拟电厂;两轮车;深股通;融资融券,24,300648,33
603331.SH,人形机器人;家用电器;共同富裕示范区;机器人概念;新能源汽车;TOPCON电池;光伏概念,7,603331,17
600885.SH,汽车电子;智能电网;数据中心(AIDC);商业航天;充电桩;华为概念;储能;低空经济;光伏概念;特斯拉概念;物联网;飞行汽车(eVTOL);宁德时代概念;机器人概念;新能源汽车;风电;福建自贸区;沪股通;融资融券,19,600885,17
300897.SZ,传感器;华为概念;数据要素;专精特新;污水处理;物联网;工业互联网;智慧城市;水利;净水概念;人工智能;地下管网;DeepSeek概念;数字孪生;AI应用;股权转让(并购重组);融资融券,17,300897,33
