所属概念,所属概念数量,股票代码,market_code,code
卫星导航;商业航天;军工;工业母机;高端装备;专精特新;新型工业化;海工装备;机器人概念;新能源汽车;人民币贬值受益;长三角一体化;沪股通,13.0,603131.SH,17,603131
烟草;新型烟草(电子烟);PVDF概念;医疗器械概念;比亚迪概念;锂电池概念;创投;固态电池;宁德时代概念;国企改革;钠离子电池;PET铜箔;沪股通;融资融券;股权转让(并购重组),15.0,601515.SH,17,601515
虚拟电厂;绿色电力;碳中和;碳交易;储能,5.0,605162.SH,17,605162
流感;猴痘概念;幽门螺杆菌概念;肝炎概念;宠物经济;医疗器械概念;创投;沪股通;融资融券,9.0,603387.SH,17,603387
MLOps概念;华为昇腾;华为鲲鹏;信创;ChatGPT概念;网络安全;AIGC概念;智慧政务;AI智能体;量子科技;AI应用;数据要素;东数西算(算力);车联网(车路协同);在线教育;区块链;数字乡村;华为概念;数字孪生;人工智能;DeepSeek概念;数字经济;ETC;数据中心;智慧城市;5G;军工信息化;无人驾驶;商业航天;低空经济;比亚迪概念;智能医疗;机器人概念;军工;汽车热管理;新能源汽车;智能物流;宁德时代概念;养老概念;水利;储能;虚拟电厂;锂电池概念;回购增持再贷款概念;深股通;融资融券,46.0,300520.SZ,33,300520
细胞免疫治疗;重组蛋白;基因测序;创新药;辅助生殖;肝炎概念;牙科医疗;独角兽概念;融资融券;沪股通,10.0,600645.SH,17,600645
工业母机;减速器;航空发动机;人形机器人;新型工业化;成飞概念;大飞机;机器人概念;高端装备;军民融合;新能源汽车;数字经济;人民币贬值受益;共同富裕示范区;一带一路;风电;深股通;融资融券,18.0,002520.SZ,33,002520
智慧城市;物联网;托育服务;5G;在线教育;传感器;汽车电子;独角兽概念;腾讯概念;小米概念;机器人概念;创投;智能家居;新能源汽车;家用电器;三胎概念;特斯拉概念;宁德时代概念,18.0,300279.SZ,33,300279
小米汽车;新能源汽车;特斯拉概念;锂电池概念;小米概念;储能;宁德时代概念;融资融券,8.0,603210.SH,17,603210
新型工业化;专精特新;芯片概念;低空经济;稀土永磁;融资融券,6.0,301273.SZ,33,301273
养老概念;回购增持再贷款概念;智能家居;粤港澳大湾区;鸿蒙概念;华为概念;深股通,7.0,001322.SZ,33,001322
在线教育;虚拟数字人;AI应用;文化传媒概念;手机游戏;元宇宙;鸿蒙概念;职业教育;人脸识别;语音技术;人工智能;数字孪生;体育产业;腾讯概念;DeepSeek概念;跨境电商;虚拟现实;云办公;物联网;智谱AI;京津冀一体化;人形机器人;三胎概念;机器人概念;机器视觉;无人机;海峡两岸,27.0,002599.SZ,33,002599
横琴新区;光伏概念;风电;海工装备;绿色电力;回购增持再贷款概念;国企改革;融资融券;深股通,9.0,300569.SZ,33,300569
医疗器械概念;新股与次新股;融资融券,3.0,920180.BJ,151,920180
文化传媒概念;AI语料;无人零售;上海国企改革;独角兽概念;创投;国企改革;融资融券;沪股通,9.0,600825.SH,17,600825
共封装光学(CPO);光刻机;6G概念;WiFi 6;华为海思概念股;5G;卫星导航;芯片概念;军工;汽车电子;消费电子概念;智能穿戴;AI眼镜;人形机器人;无人机;数据中心;宁德时代概念;汽车芯片;比亚迪概念;华为概念;智能座舱;专精特新;无人驾驶;机器人概念;MCU芯片;创投;融资融券;沪股通,28.0,603738.SH,17,603738
氢能源;燃料电池;高铁;高端装备;风电;专精特新;数据中心;融资融券;海工装备;核电,10.0,920689.BJ,151,920689
AI应用;AI智能体;数字经济;互联网金融;人工智能;工业互联网;华为概念;创投;机器人概念;高端装备;垃圾分类;可降解塑料;煤化工概念;深股通,14.0,300384.SZ,33,300384
AI视频;电子竞技;云游戏;短剧游戏;AIGC概念;虚拟数字人;手机游戏;快手概念;AI应用;抖音概念(字节概念);元宇宙;多模态AI;文化传媒概念;AI智能体;网络游戏;腾讯概念;云计算;IP经济(谷子经济);DeepSeek概念;虚拟现实;人工智能;东数西算(算力);独角兽概念;华为概念;创投;智能座舱;深股通,27.0,300494.SZ,33,300494
ChatGPT概念;AIGC概念;AI应用;虚拟数字人;阿里巴巴概念;AI智能体;DRG/DIP;华为鲲鹏;信创;腾讯概念;数据要素;互联网保险;鸿蒙概念;蚂蚁集团概念;区块链;DeepSeek概念;人工智能;中国AI 50;家庭医生;华为概念;智能医疗;智慧城市;养老概念;融资融券;深股通,25.0,300253.SZ,33,300253
回购增持再贷款概念;融资融券;天然气;专精特新;大飞机;氢能源,6.0,920014.BJ,151,920014
AI语料;知识产权保护;数据确权;智谱AI;文化传媒概念;AIGC概念;数据安全;云办公;AI应用;国资云;网络安全;AI智能体;百度概念;数据要素;鸿蒙概念;算力租赁;区块链;蚂蚁集团概念;东数西算(算力);DeepSeek概念;人工智能;独角兽概念;华为概念;数据中心;体育产业;创投;京津冀一体化;国企改革;证金持股;沪股通;融资融券,31.0,603000.SH,17,603000
长安汽车概念;华为汽车;新能源汽车;比亚迪概念;传感器;小米汽车;汽车热管理;小米概念;京津冀一体化;储能;宁德时代概念;百度概念,12.0,300375.SZ,33,300375
算力租赁;快手概念;智谱AI;华为昇腾;多模态AI;东数西算(算力);数字水印;腾讯概念;数据中心;阿里巴巴概念;F5G概念;虚拟数字人;6G概念;短剧游戏;WiFi 6;共封装光学(CPO);数据要素;鸿蒙概念;元宇宙;5G;虚拟现实;芯片概念;DeepSeek概念;智能音箱;文化传媒概念;数字经济;人形机器人;无人机;低空经济;机器人概念;储能;IP经济(谷子经济);智能家居,33.0,300571.SZ,33,300571
PCB概念;消费电子概念;柔性屏(折叠屏);5G;新型烟草(电子烟);人形机器人;小米概念;数据中心;比亚迪概念;华为概念;无人驾驶;新能源汽车;无人机;物联网;深股通;融资融券,16.0,300679.SZ,33,300679
短剧游戏;AI视频;知识产权保护;AI语料;文化传媒概念;抖音概念(字节概念);手机游戏;虚拟数字人;智谱AI;AIGC概念;多模态AI;NFT概念;算力租赁;腾讯概念;AI应用;百度概念;阿里巴巴概念;IP经济(谷子经济);元宇宙;AI智能体;数据要素;东数西算(算力);网红经济;DeepSeek概念;人工智能;华为概念;旅游概念;冰雪产业;融资融券;深股通;AI眼镜,31.0,300133.SZ,33,300133
新型工业化;减速器;人形机器人;机器人概念;新能源汽车;无人机;核电;西部大开发;风电;融资融券;深股通,11.0,301596.SZ,33,301596
移动支付;数字货币;电子身份证;数字经济;人脸识别;区块链;信创;蚂蚁集团概念;智慧政务;物联网;数据确权;Web3.0;DeepSeek概念;拼多多概念;财税数字化;阿里巴巴概念;ChatGPT概念;机器人概念;知识产权保护;人形机器人;东数西算(算力);数据中心;深股通;融资融券,24.0,002117.SZ,33,002117
柔性直流输电;特高压;智能电网;核电;储能,5.0,300215.SZ,33,300215
天然气;俄乌冲突概念,2.0,603036.SH,17,603036
土壤修复;污水处理;水利;新型城镇化;碳中和;数字孪生;智慧城市;雄安新区;人工智能;数字经济;元宇宙;AI智能体;IP经济(谷子经济);AIGC概念;智谱AI;乡村振兴;PPP概念;旅游概念;京津冀一体化;物业管理,20.0,605069.SH,17,605069
跨境电商;家用电器;共同富裕示范区;C2M概念;减速器;智能物流;新型工业化;机器人概念;人形机器人;机器视觉;特斯拉概念;独角兽概念;参股保险;工业互联网;土地流转;互联网保险;深股通,17.0,002403.SZ,33,002403
数据要素;IP经济(谷子经济);融资融券;三胎概念;网红经济;跨境电商,6.0,920262.BJ,151,920262
2025年报预增;海峡两岸;融资融券;国企改革;锂电池概念;专精特新,6.0,920274.BJ,151,920274
煤炭概念;天然气;煤化工概念;沪股通;西部大开发;污水处理;融资融券,7.0,601015.SH,17,601015
智慧灯杆;充电桩;露营经济;智慧城市;传感器;机器人概念;新能源汽车;储能;跨境电商;比亚迪概念;液冷服务器;锂电池概念;股权转让(并购重组);融资融券,14.0,300889.SZ,33,300889
海峡两岸;IP经济(谷子经济);福建自贸区;新能源汽车;储能;抖音概念(字节概念);深股通,7.0,002752.SZ,33,002752
ST板块;财税数字化;脑机接口;华为盘古;国产操作系统;智谱AI;数字货币;语音技术;云办公;智慧政务;华为鲲鹏;数字水印;互联网金融;区块链;数据安全;信创;ChatGPT概念;鸿蒙概念;网络安全;云计算;安防;DeepSeek概念;智慧城市;百度概念;工业互联网;人工智能;物联网;量子科技;低空经济;军工信息化;智能家居;华为概念;军工;军民融合;商业航天,35.0,300352.SZ,33,300352
煤化工概念;环氧丙烷;丙烯酸;POE胶膜;氢能源;锂电池概念;燃料电池;长三角一体化;三胎概念;融资融券;深股通;互联网金融,12.0,002648.SZ,33,002648
海峡两岸;融资融券;人民币贬值受益;新能源汽车;专精特新,5.0,920000.BJ,151,920000
2025年报预增;在线教育;移动支付;融资融券;数字经济;芯片概念;安防;人工智能;智能家居;鸿蒙概念;信创;智慧政务;物联网;机器人概念;消费电子概念;AI PC;专精特新;5G,18.0,920876.BJ,151,920876
医药电商;高股息精选;养老概念;智能医疗;京津冀一体化;沪股通;融资融券,7.0,600329.SH,17,600329
海峡两岸;国企改革;创投;锂电池概念;沪股通;股权转让(并购重组),6.0,605086.SH,17,605086
代糖概念;合成生物;玉米;高股息精选;沪股通,5.0,605077.SH,17,605077
无人驾驶;阿里巴巴概念;华为概念;人工智能;机器视觉;抖音概念(字节概念);专精特新;无人机;机器人概念;拼多多概念;智能物流;国企改革;统一大市场;沪股通;中字头股票;融资融券,16.0,688648.SH,17,688648
装配式建筑;空气能热泵;智能物流;回购增持再贷款概念;一带一路;人民币贬值受益;智能家居;海峡两岸;物联网;3D打印,10.0,002084.SZ,33,002084
人形机器人;华为汽车;特斯拉概念;汽车电子;比亚迪概念;机器人概念;新能源汽车;小米概念;华为概念;无人机;低空经济;2025年报预增;深股通;融资融券,14.0,002664.SZ,33,002664
空间计算;AI智能体;智能家居;AIGC概念;人工智能;IP经济(谷子经济);虚拟现实;海峡两岸;智能物流;养老概念;机器人概念;MR(混合现实);小红书概念,13.0,300616.SZ,33,300616
国企改革;股权转让(并购重组);光伏概念;智慧灯杆;新能源汽车;智慧城市;虚拟电厂;充电桩;融资融券;一带一路;军工;家用电器;传感器;智能音箱;储能;车联网(车路协同);东数西算(算力),17.0,920641.BJ,151,920641
租售同权;物业管理;特色小镇;养老概念;新型城镇化;化债概念(AMC概念);横琴新区;互联网金融;国企改革;粤港澳大湾区;华为概念;云计算;深股通;融资融券,14.0,002285.SZ,33,002285
传感器;智能家居;人民币贬值受益;脑机接口;三胎概念;养老概念;人工智能;鸿蒙概念;AI智能体;沪股通,10.0,603610.SH,17,603610
可控核聚变;核电;智能电网;中字头股票;风电;军工;水利;储能;央企国企改革;一带一路;房屋检测;PPP概念;长三角一体化;国企改革;同花顺中特估100;沪股通;融资融券,17.0,601611.SH,17,601611
医疗废物处理;广东自贸区;PPP概念;生物质能发电;碳中和;固废处理;垃圾分类;土壤修复;污水处理;国企改革;汽车拆解概念;磷化工;金属回收;氟化工概念;黄金概念;金属铜;粤港澳大湾区;金属锌;DeepSeek概念;深股通;融资融券,21.0,002672.SZ,33,002672
军工信息化;ST板块;空间计算;时空大数据;卫星导航;MR(混合现实);商业航天;数据要素;无人机;低空经济;智慧城市;军工;AI智能体;AI应用;数字孪生;人工智能;华为昇腾;DeepSeek概念;云计算;华为概念;水利;雄安新区;碳中和;钙钛矿电池,24.0,688066.SH,22,688066
生物疫苗;减肥药;合成生物;仿制药一致性评价;创新药;重组蛋白;CRO概念;民营医院;NMN概念;医美概念;工业大麻;养老概念;西部大开发;国企改革;深股通;融资融券,16.0,000813.SZ,33,000813
页岩气;海工装备;高端装备;核电;天然气;专精特新;氢能源;风电;储能;融资融券,10.0,301063.SZ,33,301063
ChatGPT概念;AI智能体;多模态AI;华为鲲鹏;虚拟数字人;云计算;AIGC概念;阿里巴巴概念;AI语料;信创;AI应用;华为昇腾;数据要素;鸿蒙概念;元宇宙;国产操作系统;移动支付;人脸识别;DeepSeek概念;车联网(车路协同);智慧城市;人工智能;安防;华为概念;数字孪生;工业互联网;空间计算;数据中心;机器视觉;低空经济;MR(混合现实);粤港澳大湾区;毫米波雷达;融资融券;沪股通,35.0,600728.SH,17,600728
人形机器人;家用电器;长安汽车概念;机器人概念;比亚迪概念;新能源汽车;粤港澳大湾区;AIGC概念;充电桩;燃料电池;储能;数据中心;回购增持再贷款概念;风电;氢能源;深股通;融资融券,17.0,002249.SZ,33,002249
医疗器械概念;新股与次新股;融资融券,3.0,920166.BJ,151,920166
云游戏;短剧游戏;电子竞技;手机游戏;网络游戏;AIGC概念;英伟达概念;AI智能体;元宇宙;NFT概念;AI应用;虚拟数字人;区块链;虚拟现实;文化传媒概念;鸿蒙概念;IP经济(谷子经济);华为概念;人工智能;深股通;融资融券,21.0,002624.SZ,33,002624
NFT概念;小红书概念;短剧游戏;AI视频;文化传媒概念;知识产权保护;手机游戏;网络游戏;虚拟数字人;AIGC概念;抖音概念(字节概念);AI应用;数据确权;AI智能体;腾讯概念;蚂蚁集团概念;数据要素;阿里巴巴概念;百度概念;鸿蒙概念;区块链;人工智能;跨境电商;数字经济;旅游概念;智慧城市;DeepSeek概念;虚拟现实;互联网金融;华为概念;乡村振兴;西部大开发;国企改革;融资融券;股权转让(并购重组);沪股通,36.0,600880.SH,17,600880
新型城镇化;地下管网;污水处理;国企改革;西部大开发;数据要素,6.0,601368.SH,17,601368
股权转让(并购重组);特色小镇;旅游概念;ST板块;PPP概念;新型城镇化;乡村振兴;农业种植;垃圾分类;固废处理;国企改革;长安汽车概念;军工;充电桩;新能源汽车;比亚迪概念;储能;汽车热管理;氢能源,19.0,300237.SZ,33,300237
特斯拉概念;军工;新能源汽车;机器人概念;家用电器;医药电商;国企改革,7.0,300626.SZ,33,300626
同花顺果指数;智能音箱;无线耳机;苹果概念;AI眼镜;MR(混合现实);智能座舱;汽车电子;智能穿戴;铜缆高速连接;液冷服务器;华为手机;毫米波雷达;共封装光学(CPO);消费电子概念;虚拟现实;5G;机器视觉;人形机器人;无人驾驶;海峡两岸;新能源汽车;芯片概念;华为概念;机器人概念;数据中心;充电桩;粤港澳大湾区;人民币贬值受益;同花顺出海50;深股通;融资融券;同花顺漂亮100;证金持股,34.0,002475.SZ,33,002475
