股票代码,所属概念,所属概念数量,market_code,code
600821.SH,华为数字能源;风电;碳交易;绿色电力;算力租赁;东数西算(算力);储能;煤化工概念;天津自贸区;新疆振兴;智慧城市;DeepSeek概念;京津冀一体化;回购增持再贷款概念;数字经济;国企改革;华为概念;沪股通;融资融券,19,17,600821
300448.SZ,华为鲲鹏;多模态AI;云计算;AI智能体;数据要素;区块链;百度概念;鸿蒙概念;数字经济;智慧城市;ETC;人脸识别;智能医疗;人工智能;电力物联网;车联网(车路协同);安防;创投;AI应用;物联网;机器视觉;芯片概念;AI眼镜,23,33,300448
605268.SH,新型城镇化;智能家居;人脸识别;物联网;智慧城市;安防;数据要素;华为概念,8,17,605268
600879.SH,军工信息化;太赫兹;商业航天;卫星导航;军民融合;军工;无人机;低空经济;量子科技;高端装备;物联网;京津冀一体化;传感器;央企国企改革;芯片概念;特高压;国企改革;医疗器械概念;沪股通;融资融券,20,17,600879
300138.SZ,NMN概念;代糖概念;乡村振兴;2025年报预增;工业大麻;一带一路;2025三季报预增;农业种植;深股通,9,33,300138
300895.SZ,算力租赁;数据安全;云计算;网络安全;数据确权;抖音概念(字节概念);阿里巴巴概念;国资云;东数西算(算力);量子科技;数据要素;电力物联网;DeepSeek概念;华为概念;数据中心;数字经济;数字孪生;物联网;核电;京津冀一体化;国企改革;深股通;融资融券,23,33,300895
603220.SH,算力租赁;东数西算(算力);华为昇腾;智慧政务;数据中心;AI智能体;智慧城市;DeepSeek概念;车联网(车路协同);人工智能;华为概念;共享单车;5G;6G概念;卫星导航;低空经济;充电桩;储能;F5G概念;光伏概念;共封装光学(CPO);新能源汽车;一带一路;光纤概念;AI应用;锂电池概念;沪股通;融资融券,28,17,603220
002361.SZ,卫星导航;商业航天;军民融合;航空发动机;军工;低空经济;无人机;高铁;3D打印;高端装备;石墨烯;国企改革;污水处理;深股通;股权转让(并购重组);融资融券,16,33,002361
605298.SH,高铁;专精特新;沪股通,3,17,605298
301338.SZ,共封装光学(CPO);MiniLED;先进封装;PCB概念;富士康概念;第三代半导体;苹果概念;华为手机;工业母机;芯片概念;汽车芯片;消费电子概念;高端装备;锂电池概念;比亚迪概念;小米概念;军工;2025年报预增;新型工业化;专精特新;机器视觉;工业互联网;华为概念;深股通;融资融券,25,33,301338
301278.SZ,钙钛矿电池;光伏建筑一体化;光伏概念;储能;充电桩;专精特新;机器人概念;融资融券,8,33,301278
603778.SH,钙钛矿电池;HJT电池;TOPCON电池;硅能源;虚拟电厂;新型城镇化;PPP概念;固态电池;光伏概念;储能;锂电池概念,11,17,603778
300265.SZ,柔性直流输电;特高压;成飞概念;智能电网;商业航天;大飞机;军民融合;海工装备;军工;风电;光纤概念;光伏概念;5G;机器人概念,14,33,300265
300321.SZ,国企改革;证金持股,2,33,300321
300017.SZ,算力租赁;云计算;华为鲲鹏;数据安全;多模态AI;虚拟数字人;AIGC概念;信创;网络安全;AI智能体;东数西算(算力);在线教育;元宇宙;DeepSeek概念;数字经济;人工智能;数据中心;阿尔茨海默概念;液冷服务器;一带一路;人民币贬值受益;深股通;融资融券,23,33,300017
603601.SH,商业航天;大飞机;核污染防治;核电;PM2.5;芯片概念;建筑节能;特斯拉概念;西部大开发;中芯国际概念;新能源汽车;宁德时代概念;家用电器;融资融券,14,17,603601
300777.SZ,商业航天;军民融合;碳纤维;军工;无人机;人形机器人;专精特新;融资融券;深股通,9,33,300777
300806.SZ,光刻胶;富士康概念;苹果概念;PCB概念;柔性屏(折叠屏);无线耳机;消费电子概念;汽车电子;虚拟现实;特斯拉概念;华为概念;专精特新;新能源汽车;石墨烯;储能;氢能源;深股通,17,33,300806
300040.SZ,虚拟电厂;抽水蓄能;智能电网;风电;光伏建筑一体化;高压快充;绿色电力;充电桩;储能;生物质能发电;光伏概念;碳中和;垃圾分类;高铁;数据中心;黑龙江自贸区;华为概念,17,33,300040
688102.SH,商业航天;航空发动机;可控核聚变;核电;3D打印;特高压;芯片概念;独角兽概念;DeepSeek概念;共封装光学(CPO);充电桩;新能源汽车;西部大开发;医疗器械概念;沪股通;融资融券,16,17,688102
002261.SZ,华为欧拉;算力租赁;华为昇腾;华为鲲鹏;华为盘古;云计算;国产操作系统;智慧政务;信创;蚂蚁集团概念;鸿蒙概念;东数西算(算力);移动支付;阿里巴巴概念;虚拟数字人;在线教育;DeepSeek概念;托育服务;智慧城市;人工智能;车联网(车路协同);智能医疗;物联网;手机游戏;华为概念;工业互联网;三胎概念;机器人概念;AI应用;深股通;融资融券,31,33,002261
688272.SH,量子科技;卫星导航;军民融合;军工;无人机;芯片概念;车联网(车路协同);无人驾驶;机器视觉;专精特新;机器人概念;融资融券,12,17,688272
002149.SZ,商业航天;航空发动机;卫星导航;可控核聚变;超导概念;军工;核电;海工装备;柔性屏(折叠屏);5G;专精特新;燃料电池;西部大开发;氢能源;小金属概念;国企改革;医疗器械概念;俄乌冲突概念;深股通;融资融券,20,33,002149
603897.SH,一带一路;新能源汽车;比亚迪概念;机器人概念;工业互联网;沪股通;融资融券,7,17,603897
301486.SZ,共封装光学(CPO);光纤概念;富士康概念;芯片概念;消费电子概念;5G;MR(混合现实);比亚迪概念;数据中心;新型工业化;高端装备;东数西算(算力);华为概念;虚拟现实;粤港澳大湾区;华为昇腾;抖音概念(字节概念);阿里巴巴概念;股权转让(并购重组);深股通;融资融券,21,33,301486
000988.SZ,F5G概念;共封装光学(CPO);铜缆高速连接;PCB概念;5G;高压快充;先进封装;MiniLED;苹果概念;6G概念;第三代半导体;宁德时代概念;充电桩;储能;MicroLED概念;工业母机;锂电池概念;芯片概念;柔性屏(折叠屏);汽车电子;东数西算(算力);氢能源;比亚迪概念;量子科技;新能源汽车;高端装备;3D打印;华为概念;特斯拉概念;专精特新;新型工业化;钙钛矿电池;工业互联网;汽车热管理;传感器;卫星导航;物联网;商业航天;智能座舱;机器人概念;航空发动机;回购增持再贷款概念;农机;大飞机;华为汽车;数字孪生;智慧城市;独角兽概念;智能家居;乡村振兴;长安汽车概念;阿里巴巴概念;创投;百度概念;家用电器;腾讯概念;国企改革;AI智能体;数据要素;深股通;融资融券;基因测序,62,33,000988
688662.SH,共封装光学(CPO);芯片概念;5G;储能;融资融券,5,17,688662
002467.SZ,云办公;网络安全;智慧政务;信创;云计算;Web3.0;区块链;虚拟数字人;AI智能体;AIGC概念;腾讯概念;在线教育;元宇宙;阿里巴巴概念;鸿蒙概念;语音技术;数字经济;虚拟现实;DeepSeek概念;人工智能;网红经济;物联网;低空经济;数据中心;小米概念;一带一路;融资融券;深股通,28,33,002467
600744.SH,超超临界发电;虚拟电厂;煤炭概念;绿色电力;碳交易;风电;碳中和;核电;央企国企改革;国企改革;融资融券;沪股通,12,17,600744
002986.SZ,可降解塑料;回购增持再贷款概念;粤港澳大湾区;深股通,4,33,002986
002929.SZ,算力租赁;云办公;华为昇腾;东数西算(算力);数据安全;多模态AI;阿里巴巴概念;百度概念;AI智能体;信创;虚拟数字人;元宇宙;数据要素;空间计算;数字乡村;数据中心;华为数字能源;DeepSeek概念;电力物联网;MR(混合现实);数字孪生;智慧城市;人工智能;虚拟电厂;华为概念;虚拟现实;智能电网;智慧灯杆;5G;工业互联网;充电桩;低空经济;AI应用;储能;乡村振兴;机器人概念;跨境电商;光伏概念;无人机;军工;西部大开发;一带一路;雄安新区;融资融券;深股通,45,33,002929
301588.SZ,粤港澳大湾区;人民币贬值受益;融资融券,3,33,301588
301518.SZ,碳中和;污水处理;2025年报预增;专精特新;新能源汽车;融资融券,6,33,301518
603093.SH,期货概念;参股券商;数字经济;沪股通,4,17,603093
300352.SZ,财税数字化;数据安全;华为鲲鹏;云计算;国产操作系统;数字水印;网络安全;信创;智谱AI;智慧政务;华为盘古;云办公;区块链;ChatGPT概念;鸿蒙概念;百度概念;数字货币;智慧城市;DeepSeek概念;互联网金融;语音技术;量子科技;人工智能;物联网;安防;华为概念;工业互联网;脑机接口;军工信息化;低空经济;军工;商业航天;智能家居;军民融合;深股通;融资融券,36,33,300352
600602.SH,算力租赁;云计算;信创;东数西算(算力);智慧政务;国资云;腾讯概念;阿里巴巴概念;AI智能体;区块链;数据要素;数据中心;DeepSeek概念;智慧城市;华为概念;人工智能;数字经济;物联网;数字孪生;职业教育;智能医疗;液冷服务器;军工;食品安全;PPP概念;上海国企改革;国企改革;沪股通;融资融券,29,17,600602
688110.SH,汽车芯片;存储芯片;消费电子概念;智能穿戴;芯片概念;5G;安防;车联网(车路协同);专精特新;回购增持再贷款概念;沪股通;融资融券,12,17,688110
002506.SZ,HJT电池;钙钛矿电池;TOPCON电池;BC电池;光伏建筑一体化;钒电池;光热发电;碳交易;碳中和;雄安新区;光伏概念;华为数字能源;蚂蚁集团概念;数字经济;储能;空气能热泵;区块链;长三角一体化;华为概念;深股通;融资融券,21,33,002506
300531.SZ,数字货币;移动支付;电子身份证;跨境支付(CIPS);人脸识别;区块链;智慧政务;信创;鸿蒙概念;物联网;数据确权;数据安全;华为概念;数据要素;工业互联网;数字经济;智能音箱;人工智能;DeepSeek概念;机器视觉;粤港澳大湾区;机器人概念;智能物流;智能医疗;华为海思概念股;消费电子概念;拼多多概念;食品安全;专精特新;军工;芯片概念;智能电网;中俄贸易概念;深股通,34,33,300531
300383.SZ,算力租赁;MLOps概念;华为昇腾;云计算;抖音概念(字节概念);AIGC概念;华为鲲鹏;东数西算(算力);百度概念;区块链;DeepSeek概念;数据中心;数字经济;华为概念;液冷服务器;工业互联网;京津冀一体化;深股通;融资融券,19,33,300383
300166.SZ,MLOps概念;AI语料;华为欧拉;华为昇腾;算力租赁;ChatGPT概念;云计算;多模态AI;华为鲲鹏;Web3.0;数字水印;数据安全;AIGC概念;智慧政务;虚拟数字人;AI智能体;信创;数据要素;东数西算(算力);电子身份证;鸿蒙概念;区块链;数字乡村;元宇宙;互联网保险;时空大数据;DeepSeek概念;数字经济;互联网金融;人工智能;数字孪生;职业教育;智慧城市;数据中心;虚拟现实;华为概念;物联网;工业互联网;5G;AI手机;机器视觉;AI应用;京津冀一体化;虚拟电厂;新型工业化;人形机器人;乡村振兴;海工装备;碳中和;深股通;融资融券,51,33,300166
301005.SZ,航空发动机;商业航天;卫星导航;大飞机;军工;无人机;低空经济;飞行汽车(eVTOL);PEEK材料;换电概念;人形机器人;机器人概念;专精特新;华为汽车;小米汽车;汽车热管理;特斯拉概念;比亚迪概念;新能源汽车;小米概念;创投;智能物流;氢能源;家用电器;深股通;融资融券,26,33,301005
002112.SZ,智能电网;风电;光伏概念;核电;储能;数据中心;共同富裕示范区;专精特新;国企改革;融资融券,10,33,002112
688316.SH,智谱AI;算力租赁;华为欧拉;云计算;华为鲲鹏;智慧政务;信创;网络安全;东数西算(算力);英伟达概念;DeepSeek概念;数字经济;数据中心;互联网金融;物联网;华为概念;低空经济;无人驾驶;融资融券,19,17,688316
300257.SZ,碳中和;氢能源;冷链物流;深股通;融资融券,5,33,300257
000601.SZ,生物质能发电;绿色电力;抽水蓄能;充电桩;储能;回购增持再贷款概念;东数西算(算力);数据中心;长安汽车概念;新能源汽车;比亚迪概念;减速器;深股通;融资融券,14,33,000601
600673.SH,算力租赁;东数西算(算力);AI应用;数据中心;液冷服务器;华为概念;芯片概念;超级电容;PVDF概念;储能;2025三季报预增;人形机器人;锂电池概念;回购增持再贷款概念;煤炭概念;氟化工概念;消毒剂;沪股通;融资融券,19,17,600673
600589.SH,算力租赁;云计算;东数西算(算力);数据中心;融资融券;股权转让(并购重组);沪股通,7,17,600589
000510.SZ,金属铜;小金属概念;石墨烯;芯片概念;西部大开发;化债概念(AMC概念),6,33,000510
603138.SH,数据安全;华为鲲鹏;信创;数据要素;人工智能;华为概念;数据中心;横琴新区;雄安新区;融资融券,10,17,603138
002842.SZ,金属铜;小金属概念;光伏概念,3,33,002842
301162.SZ,人工智能;智能电网;虚拟电厂;碳交易;专精特新;风电;光伏概念;绿色电力;储能;深股通;融资融券,11,33,301162
301120.SZ,智能电网;风电;核电;海工装备;光伏概念;储能;绿色电力;水利;军工;专精特新;钠离子电池;机器人概念;深股通;融资融券,14,33,301120
300699.SZ,大飞机;商业航天;卫星导航;碳纤维;军民融合;军工;低空经济;无人机;PEEK材料;高铁;消费电子概念;光伏概念;风电;氢能源;体育产业;深股通;融资融券,17,33,300699
920077.BJ,2025年报预增;风电;融资融券;碳纤维;国企改革;专精特新,6,151,920077
300846.SZ,智谱AI;算力租赁;华为昇腾;云游戏;云计算;数据安全;东数西算(算力);快手概念;信创;智慧政务;国产操作系统;小红书概念;AI智能体;百度概念;AIGC概念;虚拟数字人;数据要素;数据中心;在线教育;车联网(车路协同);DeepSeek概念;商业航天;华为概念;人工智能;芯片概念;无人驾驶;京津冀一体化;专精特新;创投;一带一路;网络安全;融资融券;深股通,33,33,300846
600549.SH,金属钴;小金属概念;稀土永磁;动力电池回收;宁德时代概念;固态电池;锂电池概念;可控核聚变;光伏概念;军工;国企改革;商业航天;无人机;福建自贸区;沪股通;融资融券;机器人概念;海峡两岸,18,17,600549
002025.SZ,卫星导航;商业航天;大飞机;军工;低空经济;同花顺新质50;核电;5G;机器视觉;华为概念;铜缆高速连接;数据中心;央企国企改革;小米概念;比亚迪概念;新能源汽车;智能物流;共封装光学(CPO);液冷服务器;西部大开发;国企改革;深股通;融资融券,23,33,002025
